Sample,Unit,PeakChUnit,SpikesUnit,GoodChunks,GoodChunksList,WvfChunks,WvfChunksList,SpikesBlock,PercMissingSpikesBlock,MFRBlockHz,MeanAmpBlock,RPVBlock,FpBlockFancy,FpBlockSimple,ACGViolationRatio,WvfPeaksBlock,PeaksBlock_x,PeaksBlock_y,BigPkNegBlock
19-10-03_YC020,213,229,34586,14,"[0, 2, 3, 4, 5, 6, 7, 9, 12, 13, 14, 15, 16, 19]",3,"[12, 13, 14]",26458,7,57.66,12.75,3,0.0,0.0,0.0,2,"[38, 34]","[-24.918945, 3.7529297]",1
