Sample,Unit,PeakChUnit,SpikesUnit,GoodChunks,GoodChunksList,WvfChunks,WvfChunksList,SpikesBlock,PercMissingSpikesBlock,MFRBlockHz,MeanAmpBlock,RPVBlock,FpBlockFancy,FpBlockSimple,ACGViolationRatio,WvfPeaksBlock,PeaksBlock_x,PeaksBlock_y,BigPkNegBlock
18-08-31_YC003,218,267,22714,3,"[6, 7, 17]",2,"[6, 7]",4454,27,27.74,13.77,6,0.03,0.0,0.02,3,"[34, 48, 40]","[17.270508, 73.461914, -218.47852]",1
