Sample,Unit,PeakChUnit,SpikesUnit,GoodChunks,GoodChunksList,WvfChunks,WvfChunksList,SpikesBlock,PercMissingSpikesBlock,MFRBlockHz,MeanAmpBlock,RPVBlock,FpBlockFancy,FpBlockSimple,ACGViolationRatio,WvfPeaksBlock,PeaksBlock_x,PeaksBlock_y,BigPkNegBlock,tf_MIFRBlockHz,tf_MedIsi,tf_ModeIsi,tf_Perc5Isi,tf_Entropy,tf_CV2Mean,tf_CV2Median,tf_CV,tf_Ir,tf_Lv,tf_LvR,tf_LcV,tf_Si,tf_skw,wf_MaxAmpNorm,wf_MaxAmp,wf_MaxAmpTime,wf_MinAmpNorm,wf_MinAmp,wf_MinAmpTime,wf_Duration,wf_PosHwDuration,wf_NegHwDuration,wf_Onset,wf_OnsetTime,wf_End,wf_EndTime,wf_Crossing,wf_CrossingTime,wf_Pk10,wf_Pk10Time,wf_Pk90,wf_Pk90Time,wf_Pk50,wf_Pk50Time1,wf_Pk50Time2,wf_Tr10,wf_Tr10Time,wf_Tr90,wf_Tr90Time,wf_Tr50,wf_Tr50Time1,wf_Tr50Time2,wf_PkTrRatio,wf_DepolarizationSlope,wf_RepolarizationSlope,wf_RecoverySlope,wf_RiseTime,wf_PosDecayTime,wf_FallTime,wf_NegDecayTime,wf_EndSlopeTau
20-15-06_DK186,488,267,109672,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[7, 8, 9]",109672,0,94.67,23.53,0,0,0.0,0.0,2,"[49, 41]","[24.572266, -98.6543]",1,105.787,0.009,0,0.006,6.866,0.344,0.277,0.381,0.356,0.143,19.334,-0.072,0.011,1.492,0.28263026,26.44,2.27,-1.0,-93.55,2.0,0.27,0.3088693151062665,0.20000000000000018,-0.01739202,1.67,0.013371097,2.77,-0.006624564096960009,2.15217602832669,0.028263026475906373,2.160852796344823,0.2543672382831574,2.2068808593342113,0.14131513237953186,2.17,2.4788693151062664,-0.1,2.133876935382322,-0.9,2.0342957290115096,-0.5,1.9,2.1,0.283,-6.033174796351066,6.877491994446336,-0.7195010032236234,0.04602806298938811,0.10914720365517683,0.09958120637081258,0.13387693538232215,0.19943010112784018
