Sample,Unit,Unit_Peak_Ch,Unit_Spikes,Unit_Spikes_dummy,Unit_Wvf_Peaks,Unit_Wvf_Peaks_dummy,Unit_Biggest_Peak,Unit_vs_Temp_CS,Unit_vs_Temp_CS_dummy,Unit_RPV,Unit_Fp,Unit_Fp_dummy,Unit_MFR,Unit_MeanAmp,Unit_MinAmp,Unit_Missing_Spikes,Unit_Missing_Spikes_dummy,Chunk,Chunk_Len,Chunk_Spikes,Chunk_Wvf_Peaks,Chunk_Wvf_Peaks_dummy,Chunk_Biggest_Peak,Chunk_vs_Temp_CS,Chunk_vs_Temp_CS_dummy,Chunk_vs_Unit_CS,Chunk_vs_Unit_CS_dummy,Chunk_RPV,Chunk_Fp,Chunk_MFR,Chunk_MA,Chunk_Missing_Spikes,Chunk_Missing_Spikes_dummy
19-01-16_YC011,87,182,23222,1,2,1,1,0.96,1,0,0,1,22.42,18.68,14.027882404327393,1,1,0,"(0, 60)",1165,2,1,1,0.94,1,1.0,1,0,0,22.92,17.06,4,1
19-01-16_YC011,87,182,23222,1,2,1,1,0.96,1,0,0,1,22.42,18.68,14.027882404327393,1,1,1,"(60, 120)",1487,2,1,1,0.94,1,1.0,1,0,0,29.32,17.16,6,1
19-01-16_YC011,87,182,23222,1,2,1,1,0.96,1,0,0,1,22.42,18.68,14.027882404327393,1,1,2,"(120, 180)",1714,2,1,1,0.94,1,1.0,1,0,0,35.47,17.7,5,1
19-01-16_YC011,87,182,23222,1,2,1,1,0.96,1,0,0,1,22.42,18.68,14.027882404327393,1,1,3,"(180, 240)",990,2,1,1,0.95,1,1.0,1,0,0,18.95,18.19,5,1
19-01-16_YC011,87,182,23222,1,2,1,1,0.96,1,0,0,1,22.42,18.68,14.027882404327393,1,1,4,"(240, 300)",1187,2,1,1,0.95,1,1.0,1,0,0,22.83,18.41,4,1
19-01-16_YC011,87,182,23222,1,2,1,1,0.96,1,0,0,1,22.42,18.68,14.027882404327393,1,1,5,"(300, 360)",1032,2,1,1,0.95,1,1.0,1,0,0,20.12,18.46,4,1
19-01-16_YC011,87,182,23222,1,2,1,1,0.96,1,0,0,1,22.42,18.68,14.027882404327393,1,1,6,"(360, 420)",1355,2,1,1,0.96,1,1.0,1,0,0,26.46,18.6,5,1
19-01-16_YC011,87,182,23222,1,2,1,1,0.96,1,0,0,1,22.42,18.68,14.027882404327393,1,1,7,"(420, 480)",1074,2,1,1,0.96,1,1.0,1,0,0,20.3,18.86,3,1
19-01-16_YC011,87,182,23222,1,2,1,1,0.96,1,0,0,1,22.42,18.68,14.027882404327393,1,1,8,"(480, 540)",1279,2,1,1,0.97,1,1.0,1,0,0,24.46,18.81,6,1
19-01-16_YC011,87,182,23222,1,2,1,1,0.96,1,0,0,1,22.42,18.68,14.027882404327393,1,1,9,"(540, 600)",1034,2,1,1,0.97,1,1.0,1,0,0,19.68,19.14,5,1
19-01-16_YC011,87,182,23222,1,2,1,1,0.96,1,0,0,1,22.42,18.68,14.027882404327393,1,1,10,"(600, 660)",1163,2,1,1,0.97,1,1.0,1,0,0,22.1,19.13,4,1
19-01-16_YC011,87,182,23222,1,2,1,1,0.96,1,0,0,1,22.42,18.68,14.027882404327393,1,1,11,"(660, 720)",1104,2,1,1,0.97,1,1.0,1,0,0,21.5,19.12,4,1
19-01-16_YC011,87,182,23222,1,2,1,1,0.96,1,0,0,1,22.42,18.68,14.027882404327393,1,1,12,"(720, 780)",1069,2,1,1,0.97,1,1.0,1,0,0,20.47,19.19,4,1
19-01-16_YC011,87,182,23222,1,2,1,1,0.96,1,0,0,1,22.42,18.68,14.027882404327393,1,1,13,"(780, 840)",998,2,1,1,0.97,1,1.0,1,0,0,19.08,19.36,6,1
19-01-16_YC011,87,182,23222,1,2,1,1,0.96,1,0,0,1,22.42,18.68,14.027882404327393,1,1,14,"(840, 900)",1074,2,1,1,0.97,1,1.0,1,0,0,20.02,19.2,5,1
19-01-16_YC011,87,182,23222,1,2,1,1,0.96,1,0,0,1,22.42,18.68,14.027882404327393,1,1,15,"(900, 960)",948,2,1,1,0.97,1,1.0,1,0,0,18.2,19.19,5,1
19-01-16_YC011,87,182,23222,1,2,1,1,0.96,1,0,0,1,22.42,18.68,14.027882404327393,1,1,16,"(960, 1020)",1501,2,1,1,0.97,1,1.0,1,0,0,29.64,19.0,6,1
19-01-16_YC011,87,182,23222,1,2,1,1,0.96,1,0,0,1,22.42,18.68,14.027882404327393,1,1,17,"(1020, 1080)",987,2,1,1,0.97,1,1.0,1,0,0,18.58,19.25,5,1
19-01-16_YC011,87,182,23222,1,2,1,1,0.96,1,0,0,1,22.42,18.68,14.027882404327393,1,1,18,"(1080, 1140)",1027,2,1,1,0.98,1,1.0,1,0,0,19.28,19.28,4,1
19-01-16_YC011,87,182,23222,1,2,1,1,0.96,1,0,0,1,22.42,18.68,14.027882404327393,1,1,19,"(1140, 1200)",1034,2,1,1,0.98,1,1.0,1,0,0,19.86,19.17,7,1
