Sample,Unit,Unit_Peak_Ch,Unit_Spikes,Unit_Wvf_Peaks,Unit_vs_Temp_CS,Unit_vs_Temp_CS_dummy,Unit_RPV,Unit_Fp,Unit_MFR,Unit_MeanAmp,Unit_MinAmp,Unit_Missing_Spikes,Unit_Missing_Spikes_dummy,Chunk,Chunk_Len,Chunk_Spikes,Chunk_Peaks_Wvf,Chunk_vs_Temp_CS,Chunk_vs_Temp_CS_dummy,Chunk_vs_Unit_CS,Chunk_vs_Unit_CS_dummy,Chunk_RPV,Chunk_Fp,Chunk_MFR,Chunk_MA,Chunk_Missing_Spikes,Chunk_Missing_Spikes_dummy
19-01-16_YC011,47,131,6362,2,0.99,1,433,2,6.32,20.93,16.86910150527954,0,1,0,"(0, 60)",332,2,0.99,1,1.0,1,26,3,6.74,22.69,12,1
19-01-16_YC011,47,131,6362,2,0.99,1,433,2,6.32,20.93,16.86910150527954,0,1,1,"(60, 120)",270,2,0.99,1,1.0,1,14,2,5.68,22.21,6,1
19-01-16_YC011,47,131,6362,2,0.99,1,433,2,6.32,20.93,16.86910150527954,0,1,2,"(120, 180)",278,2,0.99,1,1.0,1,20,3,5.7,20.93,5,1
19-01-16_YC011,47,131,6362,2,0.99,1,433,2,6.32,20.93,16.86910150527954,0,1,3,"(180, 240)",267,2,0.99,1,1.0,1,13,2,5.1,21.1,7,1
19-01-16_YC011,47,131,6362,2,0.99,1,433,2,6.32,20.93,16.86910150527954,0,1,4,"(240, 300)",379,2,0.99,1,1.0,1,28,3,7.68,20.99,5,1
19-01-16_YC011,47,131,6362,2,0.99,1,433,2,6.32,20.93,16.86910150527954,0,1,5,"(300, 360)",332,2,0.99,1,1.0,1,25,3,6.62,21.09,7,1
19-01-16_YC011,47,131,6362,2,0.99,1,433,2,6.32,20.93,16.86910150527954,0,1,6,"(360, 420)",335,2,0.99,1,1.0,1,21,2,6.84,20.88,6,1
19-01-16_YC011,47,131,6362,2,0.99,1,433,2,6.32,20.93,16.86910150527954,0,1,7,"(420, 480)",302,2,0.99,1,1.0,1,30,4,6.09,21.31,6,1
19-01-16_YC011,47,131,6362,2,0.99,1,433,2,6.32,20.93,16.86910150527954,0,1,8,"(480, 540)",302,2,0.99,1,1.0,1,32,4,5.89,20.8,12,1
19-01-16_YC011,47,131,6362,2,0.99,1,433,2,6.32,20.93,16.86910150527954,0,1,9,"(540, 600)",262,2,0.99,1,1.0,1,15,2,5.24,21.15,5,1
19-01-16_YC011,47,131,6362,2,0.99,1,433,2,6.32,20.93,16.86910150527954,0,1,10,"(600, 660)",365,2,0.99,1,1.0,1,37,4,7.17,21.06,7,1
19-01-16_YC011,47,131,6362,2,0.99,1,433,2,6.32,20.93,16.86910150527954,0,1,11,"(660, 720)",281,2,0.99,1,1.0,1,22,3,5.7,20.52,10,1
19-01-16_YC011,47,131,6362,2,0.99,1,433,2,6.32,20.93,16.86910150527954,0,1,12,"(720, 780)",302,2,0.99,1,1.0,1,16,2,5.82,20.55,6,1
19-01-16_YC011,47,131,6362,2,0.99,1,433,2,6.32,20.93,16.86910150527954,0,1,13,"(780, 840)",302,2,0.99,1,1.0,1,9,1,5.73,20.57,7,1
19-01-16_YC011,47,131,6362,2,0.99,1,433,2,6.32,20.93,16.86910150527954,0,1,14,"(840, 900)",293,2,0.99,1,1.0,1,19,2,5.62,20.34,7,1
19-01-16_YC011,47,131,6362,2,0.99,1,433,2,6.32,20.93,16.86910150527954,0,1,15,"(900, 960)",282,2,0.99,1,1.0,1,15,2,5.56,20.43,6,1
19-01-16_YC011,47,131,6362,2,0.99,1,433,2,6.32,20.93,16.86910150527954,0,1,16,"(960, 1020)",464,2,0.99,1,1.0,1,50,4,9.84,20.29,7,1
19-01-16_YC011,47,131,6362,2,0.99,1,433,2,6.32,20.93,16.86910150527954,0,1,17,"(1020, 1080)",316,2,0.99,1,1.0,1,10,1,6.14,20.39,3,1
19-01-16_YC011,47,131,6362,2,0.99,1,433,2,6.32,20.93,16.86910150527954,0,1,18,"(1080, 1140)",376,2,0.99,1,1.0,1,16,1,7.16,20.5,5,1
19-01-16_YC011,47,131,6362,2,0.99,1,433,2,6.32,20.93,16.86910150527954,0,1,19,"(1140, 1200)",322,2,0.99,1,1.0,1,21,2,6.4,20.15,1,1
