Sample,Unit,Unit_Peak_Ch,Unit_Spikes,Unit_Spikes_dummy,Unit_Wvf_Peaks,Unit_Wvf_Peaks_dummy,Unit_Biggest_Peak,Unit_vs_Temp_CS,Unit_vs_Temp_CS_dummy,Unit_RPV,Unit_Fp,Unit_Fp_dummy,Unit_MFR,Unit_MeanAmp,Unit_MinAmp,Unit_Missing_Spikes,Unit_Missing_Spikes_dummy,Chunk,Chunk_Len,Chunk_Spikes,Chunk_Wvf_Peaks,Chunk_Wvf_Peaks_dummy,Chunk_Biggest_Peak,Chunk_vs_Temp_CS,Chunk_vs_Temp_CS_dummy,Chunk_vs_Unit_CS,Chunk_vs_Unit_CS_dummy,Chunk_RPV,Chunk_Fp,Chunk_MFR,Chunk_MA,Chunk_Missing_Spikes,Chunk_Missing_Spikes_dummy
19-01-16_YC011,40,125,10448,1,2,1,0,0.85,1,0,0,1,11.25,13.69,12.12426773071289,100,0,0,"(0, 60)",509,2,1,0,0.8,1,0.99,1,9,1,11.37,13.57,49,0
19-01-16_YC011,40,125,10448,1,2,1,0,0.85,1,0,0,1,11.25,13.69,12.12426773071289,100,0,1,"(60, 120)",387,2,1,0,0.8,1,0.98,1,10,1,9.19,13.64,45,0
19-01-16_YC011,40,125,10448,1,2,1,0,0.85,1,0,0,1,11.25,13.69,12.12426773071289,100,0,2,"(120, 180)",371,2,1,0,0.79,1,0.98,1,9,1,9.27,13.48,54,0
19-01-16_YC011,40,125,10448,1,2,1,0,0.85,1,0,0,1,11.25,13.69,12.12426773071289,100,0,3,"(180, 240)",458,2,1,0,0.79,1,0.98,1,12,1,10.33,13.61,33,0
19-01-16_YC011,40,125,10448,1,2,1,0,0.85,1,0,0,1,11.25,13.69,12.12426773071289,100,0,4,"(240, 300)",469,2,1,0,0.8,1,0.98,1,17,1,11.63,13.61,71,0
19-01-16_YC011,40,125,10448,1,2,1,0,0.85,1,0,0,1,11.25,13.69,12.12426773071289,100,0,5,"(300, 360)",530,2,1,0,0.8,1,0.98,1,15,1,13.31,13.46,36,0
19-01-16_YC011,40,125,10448,1,2,1,0,0.85,1,0,0,1,11.25,13.69,12.12426773071289,100,0,6,"(360, 420)",511,2,1,0,0.81,1,0.99,1,19,1,11.68,13.52,46,0
19-01-16_YC011,40,125,10448,1,2,1,0,0.85,1,0,0,1,11.25,13.69,12.12426773071289,100,0,7,"(420, 480)",456,2,1,0,0.79,1,0.98,1,10,1,9.58,13.58,48,0
19-01-16_YC011,40,125,10448,1,2,1,0,0.85,1,0,0,1,11.25,13.69,12.12426773071289,100,0,8,"(480, 540)",369,2,1,0,0.84,1,1.0,1,0,0,7.54,13.48,85,0
19-01-16_YC011,40,125,10448,1,2,1,0,0.85,1,0,0,1,11.25,13.69,12.12426773071289,100,0,9,"(540, 600)",440,2,1,0,0.83,1,1.0,1,0,0,9.84,13.42,88,0
19-01-16_YC011,40,125,10448,1,2,1,0,0.85,1,0,0,1,11.25,13.69,12.12426773071289,100,0,10,"(600, 660)",533,2,1,0,0.85,1,1.0,1,0,0,11.34,13.45,52,0
19-01-16_YC011,40,125,10448,1,2,1,0,0.85,1,0,0,1,11.25,13.69,12.12426773071289,100,0,11,"(660, 720)",687,2,1,0,0.87,1,1.0,1,0,0,13.65,13.46,59,0
19-01-16_YC011,40,125,10448,1,2,1,0,0.85,1,0,0,1,11.25,13.69,12.12426773071289,100,0,12,"(720, 780)",660,2,1,0,0.88,1,0.99,1,0,0,12.66,13.42,60,0
19-01-16_YC011,40,125,10448,1,2,1,0,0.85,1,0,0,1,11.25,13.69,12.12426773071289,100,0,13,"(780, 840)",525,2,1,0,0.87,1,1.0,1,0,0,10.33,13.33,47,0
19-01-16_YC011,40,125,10448,1,2,1,0,0.85,1,0,0,1,11.25,13.69,12.12426773071289,100,0,14,"(840, 900)",492,2,1,0,0.87,1,1.0,1,0,0,9.56,13.62,47,0
19-01-16_YC011,40,125,10448,1,2,1,0,0.85,1,0,0,1,11.25,13.69,12.12426773071289,100,0,15,"(900, 960)",466,2,1,0,0.87,1,1.0,1,0,0,9.0,13.4,46,0
19-01-16_YC011,40,125,10448,1,2,1,0,0.85,1,0,0,1,11.25,13.69,12.12426773071289,100,0,16,"(960, 1020)",622,2,1,0,0.87,1,0.99,1,0,0,12.1,13.56,48,0
19-01-16_YC011,40,125,10448,1,2,1,0,0.85,1,0,0,1,11.25,13.69,12.12426773071289,100,0,17,"(1020, 1080)",644,2,1,0,0.87,1,0.99,1,0,0,12.4,13.45,45,0
19-01-16_YC011,40,125,10448,1,2,1,0,0.85,1,0,0,1,11.25,13.69,12.12426773071289,100,0,18,"(1080, 1140)",710,2,1,0,0.87,1,0.99,1,0,0,13.47,13.32,49,0
19-01-16_YC011,40,125,10448,1,2,1,0,0.85,1,0,0,1,11.25,13.69,12.12426773071289,100,0,19,"(1140, 1200)",609,2,1,0,0.87,1,0.99,1,0,0,11.75,13.33,46,0
