Sample,Unit,Unit_Peak_Ch,Unit_Spikes,Unit_Spikes_dummy,Unit_Wvf_Peaks,Unit_Wvf_Peaks_dummy,Unit_Biggest_Peak,Unit_vs_Temp_CS,Unit_vs_Temp_CS_dummy,Unit_RPV,Unit_Fp,Unit_Fp_dummy,Unit_MFR,Unit_MeanAmp,Unit_MinAmp,Unit_Missing_Spikes,Unit_Missing_Spikes_dummy,Chunk,Chunk_Len,Chunk_Spikes,Chunk_Wvf_Peaks,Chunk_Wvf_Peaks_dummy,Chunk_Biggest_Peak,Chunk_vs_Temp_CS,Chunk_vs_Temp_CS_dummy,Chunk_vs_Unit_CS,Chunk_vs_Unit_CS_dummy,Chunk_RPV,Chunk_Fp,Chunk_MFR,Chunk_MA,Chunk_Missing_Spikes,Chunk_Missing_Spikes_dummy
19-01-16_YC011,112,215,546,1,2,1,1,0.9,1,0,0,1,0.52,14.09,,48,0,0,"(0, 60)",17,3,1,1,0.89,1,0.96,1,0,0,0.3,13.37,48,0
19-01-16_YC011,112,215,546,1,2,1,1,0.9,1,0,0,1,0.52,14.09,,48,0,1,"(60, 120)",34,2,1,1,0.9,1,0.97,1,0,0,0.88,13.76,48,0
19-01-16_YC011,112,215,546,1,2,1,1,0.9,1,0,0,1,0.52,14.09,,48,0,2,"(120, 180)",45,2,1,1,0.92,1,0.95,1,0,0,1.32,14.1,48,0
19-01-16_YC011,112,215,546,1,2,1,1,0.9,1,0,0,1,0.52,14.09,,48,0,3,"(180, 240)",18,4,0,1,0.83,1,0.97,1,0,0,0.37,13.53,83,0
19-01-16_YC011,112,215,546,1,2,1,1,0.9,1,0,0,1,0.52,14.09,,48,0,4,"(240, 300)",21,2,1,1,0.91,1,0.92,1,0,0,0.39,13.53,47,0
19-01-16_YC011,112,215,546,1,2,1,1,0.9,1,0,0,1,0.52,14.09,,48,0,5,"(300, 360)",20,3,1,1,0.86,1,0.97,1,0,0,0.37,13.93,48,0
19-01-16_YC011,112,215,546,1,2,1,1,0.9,1,0,0,1,0.52,14.09,,48,0,6,"(360, 420)",24,3,1,1,0.91,1,0.98,1,0,0,0.45,13.87,47,0
19-01-16_YC011,112,215,546,1,2,1,1,0.9,1,0,0,1,0.52,14.09,,48,0,7,"(420, 480)",20,2,1,1,0.85,1,0.95,1,0,0,0.35,13.89,66,0
19-01-16_YC011,112,215,546,1,2,1,1,0.9,1,0,0,1,0.52,14.09,,48,0,8,"(480, 540)",26,5,0,1,0.81,1,0.96,1,0,0,0.52,13.36,72,0
19-01-16_YC011,112,215,546,1,2,1,1,0.9,1,0,0,1,0.52,14.09,,48,0,9,"(540, 600)",14,3,1,1,0.94,1,0.92,1,0,0,0.33,13.72,100,0
19-01-16_YC011,112,215,546,1,2,1,1,0.9,1,0,0,1,0.52,14.09,,48,0,10,"(600, 660)",22,3,1,1,0.84,1,0.98,1,0,0,0.38,13.39,48,0
19-01-16_YC011,112,215,546,1,2,1,1,0.9,1,0,0,1,0.52,14.09,,48,0,11,"(660, 720)",31,3,1,1,0.89,1,0.97,1,0,0,0.59,13.89,72,0
19-01-16_YC011,112,215,546,1,2,1,1,0.9,1,0,0,1,0.52,14.09,,48,0,12,"(720, 780)",26,3,1,1,0.86,1,0.98,1,0,0,0.49,14.1,69,0
19-01-16_YC011,112,215,546,1,2,1,1,0.9,1,0,0,1,0.52,14.09,,48,0,13,"(780, 840)",27,2,1,1,0.8,1,0.96,1,0,0,0.53,13.76,45,0
19-01-16_YC011,112,215,546,1,2,1,1,0.9,1,0,0,1,0.52,14.09,,48,0,14,"(840, 900)",31,3,1,1,0.89,1,0.99,1,0,0,0.58,14.1,47,0
19-01-16_YC011,112,215,546,1,2,1,1,0.9,1,0,0,1,0.52,14.09,,48,0,15,"(900, 960)",36,2,1,1,0.85,1,0.99,1,0,0,0.63,14.05,49,0
19-01-16_YC011,112,215,546,1,2,1,1,0.9,1,0,0,1,0.52,14.09,,48,0,16,"(960, 1020)",38,2,1,1,0.86,1,0.99,1,0,0,0.67,13.9,65,0
19-01-16_YC011,112,215,546,1,2,1,1,0.9,1,0,0,1,0.52,14.09,,48,0,17,"(1020, 1080)",36,4,0,1,0.85,1,0.97,1,0,0,0.64,14.24,92,0
19-01-16_YC011,112,215,546,1,2,1,1,0.9,1,0,0,1,0.52,14.09,,48,0,18,"(1080, 1140)",30,4,0,1,0.89,1,0.98,1,0,0,0.58,13.52,48,0
19-01-16_YC011,112,215,546,1,2,1,1,0.9,1,0,0,1,0.52,14.09,,48,0,19,"(1140, 1200)",30,3,1,1,0.8,1,0.97,1,0,0,0.56,14.13,58,0
