Sample,Unit,PeakChUnit,SpikesUnit,GoodChunks,GoodChunksList,WvfChunks,WvfChunksList,SpikesBlock,PercMissingSpikesBlock,MFRBlockHz,MeanAmpBlock,RPVBlock,FpBlockFancy,FpBlockSimple,ACGViolationRatio,WvfPeaksBlock,PeaksBlock_x,PeaksBlock_y,BigPkNegBlock,tf_MIFRBlockHz,tf_MedIsi,tf_ModeIsi,tf_Perc5Isi,tf_Entropy,tf_CV2Mean,tf_CV2Median,tf_CV,tf_Ir,tf_Lv,tf_LvR,tf_LcV,tf_Si,tf_skw,wf_MaxAmpNorm,wf_MaxAmp,wf_MaxAmpTime,wf_MinAmpNorm,wf_MinAmp,wf_MinAmpTime,wf_Duration,wf_PosHwDuration,wf_NegHwDuration,wf_Onset,wf_OnsetTime,wf_End,wf_EndTime,wf_Crossing,wf_CrossingTime,wf_Pk10,wf_Pk10Time,wf_Pk90,wf_Pk90Time,wf_Pk50,wf_Pk50Time1,wf_Pk50Time2,wf_Tr10,wf_Tr10Time,wf_Tr90,wf_Tr90Time,wf_Tr50,wf_Tr50Time1,wf_Tr50Time2,wf_PkTrRatio,wf_DepolarizationSlope,wf_RepolarizationSlope,wf_RecoverySlope,wf_RiseTime,wf_PosDecayTime,wf_FallTime,wf_NegDecayTime,wf_EndSlopeTau
18-09-03_YC005,90,182,1674,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"[2, 3, 4]",1674,0,1.44,37.23,0,0,0.0,0.0,2,"[40, 62]","[-149.25948, 27.049646]",1,2.536,0.612,4,0.118,7.144,0.776,0.745,0.66,0.917,0.639,2.393,-1.287,0.064,0.842,0.15467232,24.17,3.67,-1.0,-156.26,1.97,1.7,0.5325124466236004,0.3999999999999999,-0.004193851,1.57,0.02903176,3.97,0.09631140875560477,2.5398434033911093,0.015467232465744019,2.573229185239279,0.13920509219169616,3.575124947637649,0.07733616232872009,3.33,3.8625124466236005,-0.1,2.3949357843832693,-0.9,2.0592248934150668,-0.5,1.83,2.23,0.155,-3.649923565058876,0.5014845346353494,-0.45436934558105146,1.00189576239837,1.096770814760721,0.3357108909682025,0.4249357843832693,0.23028485941690305
