Sample,Unit,Unit_Peak_Ch,Unit_Spikes,Unit_Spikes_dummy,Unit_Wvf_Peaks,Unit_Wvf_Peaks_dummy,Unit_Biggest_Peak,Unit_vs_Temp_CS,Unit_vs_Temp_CS_dummy,Unit_RPV,Unit_Fp,Unit_Fp_dummy,Unit_MFR,Unit_MeanAmp,Unit_MinAmp,Unit_Missing_Spikes,Unit_Missing_Spikes_dummy,Chunk,Chunk_Len,Chunk_Spikes,Chunk_Wvf_Peaks,Chunk_Wvf_Peaks_dummy,Chunk_Biggest_Peak,Chunk_vs_Temp_CS,Chunk_vs_Temp_CS_dummy,Chunk_vs_Unit_CS,Chunk_vs_Unit_CS_dummy,Chunk_RPV,Chunk_Fp,Chunk_MFR,Chunk_MA,Chunk_Missing_Spikes,Chunk_Missing_Spikes_dummy
19-01-16_YC011,81,174,1749,1,1,1,1,0.94,1,0,0,1,1.53,22.43,16.21140884399414,0,1,0,"(0, 60)",91,1,1,1,0.93,1,0.99,1,0,0,1.62,22.3,7,1
19-01-16_YC011,81,174,1749,1,1,1,1,0.94,1,0,0,1,1.53,22.43,16.21140884399414,0,1,1,"(60, 120)",92,2,1,1,0.9,1,0.99,1,0,0,1.64,22.6,33,1
19-01-16_YC011,81,174,1749,1,1,1,1,0.94,1,0,0,1,1.53,22.43,16.21140884399414,0,1,2,"(120, 180)",88,1,1,1,0.93,1,1.0,1,0,0,1.54,23.2,1,1
19-01-16_YC011,81,174,1749,1,1,1,1,0.94,1,0,0,1,1.53,22.43,16.21140884399414,0,1,3,"(180, 240)",90,2,1,1,0.92,1,1.0,1,0,0,1.62,22.84,4,1
19-01-16_YC011,81,174,1749,1,1,1,1,0.94,1,0,0,1,1.53,22.43,16.21140884399414,0,1,4,"(240, 300)",88,1,1,1,0.95,1,1.0,1,0,0,1.56,22.22,7,1
19-01-16_YC011,81,174,1749,1,1,1,1,0.94,1,0,0,1,1.53,22.43,16.21140884399414,0,1,5,"(300, 360)",92,1,1,1,0.92,1,1.0,1,0,0,1.61,22.12,3,1
19-01-16_YC011,81,174,1749,1,1,1,1,0.94,1,0,0,1,1.53,22.43,16.21140884399414,0,1,6,"(360, 420)",87,1,1,1,0.91,1,0.99,1,0,0,1.52,22.46,6,1
19-01-16_YC011,81,174,1749,1,1,1,1,0.94,1,0,0,1,1.53,22.43,16.21140884399414,0,1,7,"(420, 480)",88,1,1,1,0.96,1,0.99,1,0,0,1.52,22.98,15,1
19-01-16_YC011,81,174,1749,1,1,1,1,0.94,1,0,0,1,1.53,22.43,16.21140884399414,0,1,8,"(480, 540)",95,1,1,1,0.91,1,1.0,1,0,0,1.72,22.39,1,1
19-01-16_YC011,81,174,1749,1,1,1,1,0.94,1,0,0,1,1.53,22.43,16.21140884399414,0,1,9,"(540, 600)",86,1,1,1,0.93,1,1.0,1,0,0,1.51,22.5,3,1
19-01-16_YC011,81,174,1749,1,1,1,1,0.94,1,0,0,1,1.53,22.43,16.21140884399414,0,1,10,"(600, 660)",89,1,1,1,0.93,1,1.0,1,0,0,1.57,22.8,1,1
19-01-16_YC011,81,174,1749,1,1,1,1,0.94,1,0,0,1,1.53,22.43,16.21140884399414,0,1,11,"(660, 720)",86,1,1,1,0.94,1,1.0,1,0,0,1.48,22.27,9,1
19-01-16_YC011,81,174,1749,1,1,1,1,0.94,1,0,0,1,1.53,22.43,16.21140884399414,0,1,12,"(720, 780)",87,1,1,1,0.97,1,0.99,1,0,0,1.51,22.07,26,1
19-01-16_YC011,81,174,1749,1,1,1,1,0.94,1,0,0,1,1.53,22.43,16.21140884399414,0,1,13,"(780, 840)",90,1,1,1,0.95,1,1.0,1,0,0,1.58,22.65,5,1
19-01-16_YC011,81,174,1749,1,1,1,1,0.94,1,0,0,1,1.53,22.43,16.21140884399414,0,1,14,"(840, 900)",76,1,1,1,0.95,1,1.0,1,0,0,1.31,22.62,10,1
19-01-16_YC011,81,174,1749,1,1,1,1,0.94,1,0,0,1,1.53,22.43,16.21140884399414,0,1,15,"(900, 960)",82,1,1,1,0.94,1,1.0,1,0,0,1.44,22.1,5,1
19-01-16_YC011,81,174,1749,1,1,1,1,0.94,1,0,0,1,1.53,22.43,16.21140884399414,0,1,16,"(960, 1020)",83,1,1,1,0.95,1,0.99,1,0,0,1.52,22.2,4,1
19-01-16_YC011,81,174,1749,1,1,1,1,0.94,1,0,0,1,1.53,22.43,16.21140884399414,0,1,17,"(1020, 1080)",80,2,1,1,0.94,1,0.99,1,0,0,1.39,22.69,1,1
19-01-16_YC011,81,174,1749,1,1,1,1,0.94,1,0,0,1,1.53,22.43,16.21140884399414,0,1,18,"(1080, 1140)",87,1,1,1,0.94,1,1.0,1,0,0,1.58,21.87,11,1
19-01-16_YC011,81,174,1749,1,1,1,1,0.94,1,0,0,1,1.53,22.43,16.21140884399414,0,1,19,"(1140, 1200)",92,2,1,1,0.94,1,0.99,1,0,0,1.6,21.78,3,1
