Sample,Unit,Unit_Peak_Ch,Unit_Spikes,Unit_Spikes_dummy,Unit_Wvf_Peaks,Unit_Wvf_Peaks_dummy,Unit_Biggest_Peak,Unit_vs_Temp_CS,Unit_vs_Temp_CS_dummy,Unit_RPV,Unit_Fp,Unit_Fp_dummy,Unit_MFR,Unit_MeanAmp,Unit_MinAmp,Unit_Missing_Spikes,Unit_Missing_Spikes_dummy,Chunk,Chunk_Len,Chunk_Spikes,Chunk_Wvf_Peaks,Chunk_Wvf_Peaks_dummy,Chunk_Biggest_Peak,Chunk_vs_Temp_CS,Chunk_vs_Temp_CS_dummy,Chunk_vs_Unit_CS,Chunk_vs_Unit_CS_dummy,Chunk_RPV,Chunk_Fp,Chunk_MFR,Chunk_MA,Chunk_Missing_Spikes,Chunk_Missing_Spikes_dummy
19-01-16_YC011,122,232,8249,1,2,1,1,0.75,1,0,0,1,8.0,13.62,12.116587791442871,93,0,0,"(0, 60)",762,2,1,1,0.76,1,1.0,1,0,0,14.47,13.65,80,0
19-01-16_YC011,122,232,8249,1,2,1,1,0.75,1,0,0,1,8.0,13.62,12.116587791442871,93,0,1,"(60, 120)",686,2,1,1,0.76,1,1.0,1,0,0,13.08,13.59,79,0
19-01-16_YC011,122,232,8249,1,2,1,1,0.75,1,0,0,1,8.0,13.62,12.116587791442871,93,0,2,"(120, 180)",560,2,1,1,0.75,1,1.0,1,0,0,10.67,13.62,100,0
19-01-16_YC011,122,232,8249,1,2,1,1,0.75,1,0,0,1,8.0,13.62,12.116587791442871,93,0,3,"(180, 240)",367,2,1,1,0.74,1,1.0,1,0,0,7.16,13.4,100,0
19-01-16_YC011,122,232,8249,1,2,1,1,0.75,1,0,0,1,8.0,13.62,12.116587791442871,93,0,4,"(240, 300)",457,2,1,1,0.74,1,1.0,1,0,0,8.68,13.58,100,0
19-01-16_YC011,122,232,8249,1,2,1,1,0.75,1,0,0,1,8.0,13.62,12.116587791442871,93,0,5,"(300, 360)",435,2,1,1,0.74,1,1.0,1,0,0,8.23,13.43,100,0
19-01-16_YC011,122,232,8249,1,2,1,1,0.75,1,0,0,1,8.0,13.62,12.116587791442871,93,0,6,"(360, 420)",441,2,1,1,0.75,1,1.0,1,0,0,8.28,13.5,61,0
19-01-16_YC011,122,232,8249,1,2,1,1,0.75,1,0,0,1,8.0,13.62,12.116587791442871,93,0,7,"(420, 480)",399,2,1,1,0.74,1,1.0,1,0,0,7.7,13.47,51,0
19-01-16_YC011,122,232,8249,1,2,1,1,0.75,1,0,0,1,8.0,13.62,12.116587791442871,93,0,8,"(480, 540)",468,2,1,1,0.76,1,1.0,1,0,0,8.95,13.52,83,0
19-01-16_YC011,122,232,8249,1,2,1,1,0.75,1,0,0,1,8.0,13.62,12.116587791442871,93,0,9,"(540, 600)",406,2,1,1,0.75,1,1.0,1,0,0,7.62,13.49,92,0
19-01-16_YC011,122,232,8249,1,2,1,1,0.75,1,0,0,1,8.0,13.62,12.116587791442871,93,0,10,"(600, 660)",374,2,1,1,0.75,1,1.0,1,0,0,7.21,13.53,48,0
19-01-16_YC011,122,232,8249,1,2,1,1,0.75,1,0,0,1,8.0,13.62,12.116587791442871,93,0,11,"(660, 720)",350,2,1,1,0.74,1,1.0,1,0,0,7.0,13.48,94,0
19-01-16_YC011,122,232,8249,1,2,1,1,0.75,1,0,0,1,8.0,13.62,12.116587791442871,93,0,12,"(720, 780)",334,2,1,1,0.75,1,1.0,1,0,0,6.46,13.28,48,0
19-01-16_YC011,122,232,8249,1,2,1,1,0.75,1,0,0,1,8.0,13.62,12.116587791442871,93,0,13,"(780, 840)",303,2,1,1,0.75,1,1.0,1,0,0,6.09,13.3,89,0
19-01-16_YC011,122,232,8249,1,2,1,1,0.75,1,0,0,1,8.0,13.62,12.116587791442871,93,0,14,"(840, 900)",301,2,1,1,0.74,1,1.0,1,0,0,5.72,13.29,48,0
19-01-16_YC011,122,232,8249,1,2,1,1,0.75,1,0,0,1,8.0,13.62,12.116587791442871,93,0,15,"(900, 960)",338,2,1,1,0.75,1,1.0,1,0,0,6.32,13.34,48,0
19-01-16_YC011,122,232,8249,1,2,1,1,0.75,1,0,0,1,8.0,13.62,12.116587791442871,93,0,16,"(960, 1020)",381,2,1,1,0.75,1,1.0,1,0,0,7.11,13.36,100,0
19-01-16_YC011,122,232,8249,1,2,1,1,0.75,1,0,0,1,8.0,13.62,12.116587791442871,93,0,17,"(1020, 1080)",314,2,1,1,0.75,1,1.0,1,0,0,5.77,13.38,89,0
19-01-16_YC011,122,232,8249,1,2,1,1,0.75,1,0,0,1,8.0,13.62,12.116587791442871,93,0,18,"(1080, 1140)",321,2,1,1,0.75,1,1.0,1,0,0,6.19,13.17,79,0
19-01-16_YC011,122,232,8249,1,2,1,1,0.75,1,0,0,1,8.0,13.62,12.116587791442871,93,0,19,"(1140, 1200)",252,2,1,1,0.75,1,1.0,1,0,0,4.79,13.45,73,0
