Sample,Unit,Unit_Peak_Ch,Unit_Spikes,Unit_Wvf_Peaks,Unit_vs_Temp_CS,Unit_vs_Temp_CS_dummy,Unit_RPV,Unit_Fp,Unit_MFR,Unit_MeanAmp,Unit_MinAmp,Unit_Missing_Spikes,Unit_Missing_Spikes_dummy,Chunk,Chunk_Len,Chunk_Spikes,Chunk_Peaks_Wvf,Chunk_vs_Temp_CS,Chunk_vs_Temp_CS_dummy,Chunk_vs_Unit_CS,Chunk_vs_Unit_CS_dummy,Chunk_RPV,Chunk_Fp,Chunk_MFR,Chunk_MA,Chunk_Missing_Spikes,Chunk_Missing_Spikes_dummy
19-01-16_YC011,43,128,58584,2,0.93,1,0,0,54.26,13.43,12.107380142211912,25,1,0,"(0, 60)",2753,2,0.83,1,0.98,1,0,0,51.13,13.23,43,1
19-01-16_YC011,43,128,58584,2,0.93,1,0,0,54.26,13.43,12.107380142211912,25,1,1,"(60, 120)",2785,2,0.85,1,0.98,1,0,0,51.79,13.21,38,1
19-01-16_YC011,43,128,58584,2,0.93,1,0,0,54.26,13.43,12.107380142211912,25,1,2,"(120, 180)",2454,2,0.89,1,0.99,1,0,0,46.45,13.1,45,1
19-01-16_YC011,43,128,58584,2,0.93,1,0,0,54.26,13.43,12.107380142211912,25,1,3,"(180, 240)",2682,2,0.89,1,0.99,1,0,0,49.67,13.09,41,1
19-01-16_YC011,43,128,58584,2,0.93,1,0,0,54.26,13.43,12.107380142211912,25,1,4,"(240, 300)",2234,2,0.89,1,0.99,1,0,0,42.12,13.11,46,1
19-01-16_YC011,43,128,58584,2,0.93,1,0,0,54.26,13.43,12.107380142211912,25,1,5,"(300, 360)",2268,2,0.89,1,0.99,1,0,0,42.3,13.08,41,1
19-01-16_YC011,43,128,58584,2,0.93,1,0,0,54.26,13.43,12.107380142211912,25,1,6,"(360, 420)",2555,2,0.91,1,1.0,1,0,0,47.45,13.19,39,1
19-01-16_YC011,43,128,58584,2,0.93,1,0,0,54.26,13.43,12.107380142211912,25,1,7,"(420, 480)",2606,2,0.91,1,1.0,1,0,0,48.5,13.18,40,1
19-01-16_YC011,43,128,58584,2,0.93,1,0,0,54.26,13.43,12.107380142211912,25,1,8,"(480, 540)",2997,2,0.93,1,1.0,1,0,0,55.6,13.4,25,1
19-01-16_YC011,43,128,58584,2,0.93,1,0,0,54.26,13.43,12.107380142211912,25,1,9,"(540, 600)",3229,2,0.92,1,1.0,1,0,0,58.75,13.46,23,1
19-01-16_YC011,43,128,58584,2,0.93,1,0,0,54.26,13.43,12.107380142211912,25,1,10,"(600, 660)",3264,2,0.93,1,1.0,1,0,0,59.43,13.49,23,1
19-01-16_YC011,43,128,58584,2,0.93,1,0,0,54.26,13.43,12.107380142211912,25,1,11,"(660, 720)",3058,2,0.94,1,1.0,1,0,0,55.49,13.46,25,1
19-01-16_YC011,43,128,58584,2,0.93,1,0,0,54.26,13.43,12.107380142211912,25,1,12,"(720, 780)",3208,2,0.94,1,1.0,1,0,0,58.39,13.43,25,1
19-01-16_YC011,43,128,58584,2,0.93,1,0,0,54.26,13.43,12.107380142211912,25,1,13,"(780, 840)",2990,2,0.94,1,1.0,1,0,0,53.89,13.36,26,1
19-01-16_YC011,43,128,58584,2,0.93,1,0,0,54.26,13.43,12.107380142211912,25,1,14,"(840, 900)",3017,2,0.94,1,1.0,1,0,0,54.94,13.35,34,1
19-01-16_YC011,43,128,58584,2,0.93,1,0,0,54.26,13.43,12.107380142211912,25,1,15,"(900, 960)",3094,2,0.94,1,1.0,1,0,0,56.28,13.4,21,1
19-01-16_YC011,43,128,58584,2,0.93,1,0,0,54.26,13.43,12.107380142211912,25,1,16,"(960, 1020)",3284,2,0.96,1,0.99,1,0,0,60.33,13.48,31,1
19-01-16_YC011,43,128,58584,2,0.93,1,0,0,54.26,13.43,12.107380142211912,25,1,17,"(1020, 1080)",3296,2,0.96,1,1.0,1,0,0,59.64,13.54,17,1
19-01-16_YC011,43,128,58584,2,0.93,1,0,0,54.26,13.43,12.107380142211912,25,1,18,"(1080, 1140)",3218,2,0.95,1,1.0,1,0,0,58.77,13.5,26,1
19-01-16_YC011,43,128,58584,2,0.93,1,0,0,54.26,13.43,12.107380142211912,25,1,19,"(1140, 1200)",3592,2,0.97,1,0.99,1,0,0,65.27,13.7,17,1
