Sample,Unit,Unit_Peak_Ch,Unit_Spikes,Unit_Wvf_Peaks,Unit_vs_Temp_CS,Unit_vs_Temp_CS_dummy,Unit_RPV,Unit_Fp,Unit_MFR,Unit_MeanAmp,Unit_MinAmp,Unit_Missing_Spikes,Unit_Missing_Spikes_dummy,Chunk,Chunk_Len,Chunk_Spikes,Chunk_Peaks_Wvf,Chunk_vs_Temp_CS,Chunk_vs_Temp_CS_dummy,Chunk_vs_Unit_CS,Chunk_vs_Unit_CS_dummy,Chunk_RPV,Chunk_Fp,Chunk_MFR,Chunk_MA,Chunk_Missing_Spikes,Chunk_Missing_Spikes_dummy
19-01-16_YC011,31,94,45014,2,0.99,1,0,0,43.3,14.22,12.22127300262451,29,1,0,"(0, 60)",2160,2,0.99,1,1.0,1,0,0,41.4,14.27,24,1
19-01-16_YC011,31,94,45014,2,0.99,1,0,0,43.3,14.22,12.22127300262451,29,1,1,"(60, 120)",2142,2,0.99,1,1.0,1,0,0,41.59,14.33,26,1
19-01-16_YC011,31,94,45014,2,0.99,1,0,0,43.3,14.22,12.22127300262451,29,1,2,"(120, 180)",2182,2,0.99,1,1.0,1,0,0,44.07,14.36,22,1
19-01-16_YC011,31,94,45014,2,0.99,1,0,0,43.3,14.22,12.22127300262451,29,1,3,"(180, 240)",2336,2,0.99,1,1.0,1,0,0,44.19,14.16,31,1
19-01-16_YC011,31,94,45014,2,0.99,1,0,0,43.3,14.22,12.22127300262451,29,1,4,"(240, 300)",2291,2,0.99,1,1.0,1,0,0,44.73,14.45,23,1
19-01-16_YC011,31,94,45014,2,0.99,1,0,0,43.3,14.22,12.22127300262451,29,1,5,"(300, 360)",2353,2,0.99,1,1.0,1,0,0,44.14,14.14,31,1
19-01-16_YC011,31,94,45014,2,0.99,1,0,0,43.3,14.22,12.22127300262451,29,1,6,"(360, 420)",2349,2,0.99,1,1.0,1,0,0,45.2,14.28,31,1
19-01-16_YC011,31,94,45014,2,0.99,1,0,0,43.3,14.22,12.22127300262451,29,1,7,"(420, 480)",2365,2,0.99,1,1.0,1,0,0,45.85,14.14,34,1
19-01-16_YC011,31,94,45014,2,0.99,1,0,0,43.3,14.22,12.22127300262451,29,1,8,"(480, 540)",2144,2,0.99,1,1.0,1,0,0,41.63,14.16,28,1
19-01-16_YC011,31,94,45014,2,0.99,1,0,0,43.3,14.22,12.22127300262451,29,1,9,"(540, 600)",2387,2,0.99,1,1.0,1,0,0,45.46,14.22,33,1
19-01-16_YC011,31,94,45014,2,0.99,1,0,0,43.3,14.22,12.22127300262451,29,1,10,"(600, 660)",2316,2,0.99,1,1.0,1,0,0,45.19,14.29,24,1
19-01-16_YC011,31,94,45014,2,0.99,1,0,0,43.3,14.22,12.22127300262451,29,1,11,"(660, 720)",2420,2,0.99,1,1.0,1,0,0,46.21,14.2,26,1
19-01-16_YC011,31,94,45014,2,0.99,1,0,0,43.3,14.22,12.22127300262451,29,1,12,"(720, 780)",2276,2,0.99,1,1.0,1,0,0,43.83,14.21,25,1
19-01-16_YC011,31,94,45014,2,0.99,1,0,0,43.3,14.22,12.22127300262451,29,1,13,"(780, 840)",2355,2,0.99,1,1.0,1,0,0,44.34,13.98,33,1
19-01-16_YC011,31,94,45014,2,0.99,1,0,0,43.3,14.22,12.22127300262451,29,1,14,"(840, 900)",2192,2,0.99,1,1.0,1,0,0,42.68,13.94,39,1
19-01-16_YC011,31,94,45014,2,0.99,1,0,0,43.3,14.22,12.22127300262451,29,1,15,"(900, 960)",2183,2,0.99,1,1.0,1,0,0,41.47,13.86,39,1
19-01-16_YC011,31,94,45014,2,0.99,1,0,0,43.3,14.22,12.22127300262451,29,1,16,"(960, 1020)",2180,2,0.99,1,1.0,1,0,0,42.95,14.04,37,1
19-01-16_YC011,31,94,45014,2,0.99,1,0,0,43.3,14.22,12.22127300262451,29,1,17,"(1020, 1080)",2185,2,0.99,1,1.0,1,0,0,40.51,13.74,38,1
19-01-16_YC011,31,94,45014,2,0.99,1,0,0,43.3,14.22,12.22127300262451,29,1,18,"(1080, 1140)",2006,2,0.99,1,1.0,1,0,0,38.54,13.84,38,1
19-01-16_YC011,31,94,45014,2,0.99,1,0,0,43.3,14.22,12.22127300262451,29,1,19,"(1140, 1200)",2192,2,0.99,1,1.0,1,0,0,42.11,13.9,39,1
