Sample,Unit,Unit_Peak_Ch,Unit_Spikes,Unit_Spikes_dummy,Unit_Wvf_Peaks,Unit_Wvf_Peaks_dummy,Unit_Biggest_Peak,Unit_vs_Temp_CS,Unit_vs_Temp_CS_dummy,Unit_RPV,Unit_Fp,Unit_Fp_dummy,Unit_MFR,Unit_MeanAmp,Unit_MinAmp,Unit_Missing_Spikes,Unit_Missing_Spikes_dummy,Chunk,Chunk_Len,Chunk_Spikes,Chunk_Wvf_Peaks,Chunk_Wvf_Peaks_dummy,Chunk_Biggest_Peak,Chunk_vs_Temp_CS,Chunk_vs_Temp_CS_dummy,Chunk_vs_Unit_CS,Chunk_vs_Unit_CS_dummy,Chunk_RPV,Chunk_Fp,Chunk_MFR,Chunk_MA,Chunk_Missing_Spikes,Chunk_Missing_Spikes_dummy
19-01-16_YC011,108,206,1768,1,2,1,1,0.97,1,0,0,1,1.56,20.2,13.833262510299683,2,1,0,"(0, 60)",95,1,1,1,0.97,1,1.0,1,0,0,1.65,18.54,8,1
19-01-16_YC011,108,206,1768,1,2,1,1,0.97,1,0,0,1,1.56,20.2,13.833262510299683,2,1,1,"(60, 120)",88,2,1,1,0.93,1,0.99,1,0,0,1.6,18.97,9,1
19-01-16_YC011,108,206,1768,1,2,1,1,0.97,1,0,0,1,1.56,20.2,13.833262510299683,2,1,2,"(120, 180)",90,1,1,1,0.95,1,1.0,1,0,0,1.64,20.19,4,1
19-01-16_YC011,108,206,1768,1,2,1,1,0.97,1,0,0,1,1.56,20.2,13.833262510299683,2,1,3,"(180, 240)",96,2,1,1,0.96,1,1.0,1,0,0,1.66,19.89,3,1
19-01-16_YC011,108,206,1768,1,2,1,1,0.97,1,0,0,1,1.56,20.2,13.833262510299683,2,1,4,"(240, 300)",90,1,1,1,0.95,1,1.0,1,0,0,1.57,20.25,11,1
19-01-16_YC011,108,206,1768,1,2,1,1,0.97,1,0,0,1,1.56,20.2,13.833262510299683,2,1,5,"(300, 360)",79,1,1,1,0.96,1,1.0,1,0,0,1.38,20.0,11,1
19-01-16_YC011,108,206,1768,1,2,1,1,0.97,1,0,0,1,1.56,20.2,13.833262510299683,2,1,6,"(360, 420)",75,1,1,1,0.98,1,0.99,1,0,0,1.33,20.4,5,1
19-01-16_YC011,108,206,1768,1,2,1,1,0.97,1,0,0,1,1.56,20.2,13.833262510299683,2,1,7,"(420, 480)",89,2,1,1,0.95,1,1.0,1,0,0,1.53,19.88,15,1
19-01-16_YC011,108,206,1768,1,2,1,1,0.97,1,0,0,1,1.56,20.2,13.833262510299683,2,1,8,"(480, 540)",86,2,1,1,0.96,1,1.0,1,0,0,1.52,20.5,3,1
19-01-16_YC011,108,206,1768,1,2,1,1,0.97,1,0,0,1,1.56,20.2,13.833262510299683,2,1,9,"(540, 600)",83,2,1,1,0.96,1,1.0,1,0,0,1.47,20.5,17,1
19-01-16_YC011,108,206,1768,1,2,1,1,0.97,1,0,0,1,1.56,20.2,13.833262510299683,2,1,10,"(600, 660)",96,1,1,1,0.98,1,0.99,1,0,0,1.67,20.58,3,1
19-01-16_YC011,108,206,1768,1,2,1,1,0.97,1,0,0,1,1.56,20.2,13.833262510299683,2,1,11,"(660, 720)",83,2,1,1,0.99,1,0.98,1,0,0,1.41,20.81,1,1
19-01-16_YC011,108,206,1768,1,2,1,1,0.97,1,0,0,1,1.56,20.2,13.833262510299683,2,1,12,"(720, 780)",90,3,1,1,0.93,1,0.99,1,0,0,1.59,20.57,10,1
19-01-16_YC011,108,206,1768,1,2,1,1,0.97,1,0,0,1,1.56,20.2,13.833262510299683,2,1,13,"(780, 840)",96,2,1,1,0.96,1,1.0,1,0,0,1.72,19.97,1,1
19-01-16_YC011,108,206,1768,1,2,1,1,0.97,1,0,0,1,1.56,20.2,13.833262510299683,2,1,14,"(840, 900)",98,1,1,1,0.95,1,1.0,1,0,0,1.7,20.11,1,1
19-01-16_YC011,108,206,1768,1,2,1,1,0.97,1,0,0,1,1.56,20.2,13.833262510299683,2,1,15,"(900, 960)",94,2,1,1,0.96,1,1.0,1,0,0,1.69,20.64,6,1
19-01-16_YC011,108,206,1768,1,2,1,1,0.97,1,0,0,1,1.56,20.2,13.833262510299683,2,1,16,"(960, 1020)",89,2,1,1,0.97,1,1.0,1,0,0,1.61,20.35,5,1
19-01-16_YC011,108,206,1768,1,2,1,1,0.97,1,0,0,1,1.56,20.2,13.833262510299683,2,1,17,"(1020, 1080)",87,4,0,1,0.95,1,1.0,1,0,0,1.55,20.46,1,1
19-01-16_YC011,108,206,1768,1,2,1,1,0.97,1,0,0,1,1.56,20.2,13.833262510299683,2,1,18,"(1080, 1140)",82,2,1,1,0.98,1,1.0,1,0,0,1.48,20.52,10,1
19-01-16_YC011,108,206,1768,1,2,1,1,0.97,1,0,0,1,1.56,20.2,13.833262510299683,2,1,19,"(1140, 1200)",82,3,1,1,0.98,1,0.99,1,0,0,1.49,20.49,5,1
