Sample,SampleP,Unit,MFRBlockHz,MeanAmpBlock,ACGViolationRatio,tf_MIFRBlockHz,tf_MedIsi,tf_ModeIsi,tf_Perc5Isi,tf_Entropy,tf_CV2Mean,tf_CV2Median,tf_CV,tf_Ir,tf_Lv,tf_LvR,tf_Si,tf_skw,wf_RiseTime,wf_PosDecayTime,wf_FallTime,wf_NegDecayTime,wf_MaxAmpNorm,wf_Duration,wf_PosHwDuration,wf_NegHwDuration,wf_Onset,wf_End,wf_Crossing,wf_Pk10,wf_Pk90,wf_Pk50,wf_PkTrRatio,wf_DepolarizationSlope,wf_RepolarizationSlope,wf_RecoverySlope,wf_EndSlopeTau,Cluster_x,Cluster_y,SmallCluster,SmallClusterName,RespPk,RespGo,RespGr,RespMF,RespMLI,ClusterACG,Cluster,ClusterNo,NewCluster
19-10-23_YC022_probe1,19-10-23_YC022,141,32.56,12.66,0.04,39.848,0.03,0,0.011,6.621,0.312,0.189,0.352,0.334,0.155,11.974,0.013,0.757,0.081702409,0.164956858,0.072671015,0.08501095,0.43078035,0.27,0.440912467,0.17,-0.06485976,0.13361354,0.084241307,0.043078035,0.387702316,0.215390176,0.431,-5.298985142,6.297349768,-0.833034517,0.330632016,1,NA,1,Purkinke,0,0,0,0,0,1,Pk,1,1
18-12-13_YC008_probe1,18-12-13_YC008,268,61.37,14.03,0,80.934,0.012,0,0.007,6.523,0.509,0.432,0.631,0.55,0.302,26.848,0.026,1.784,0.142555943,0.196685914,0.26076409,0.356958207,0.38542843,0.6,0.426332411,0.3,-0.10721219,0.1017833,-0.029977692,0.038542843,0.346885586,0.192714214,0.385,-6.542285121,2.700080721,-0.692304029,0.311582675,1,NA,1,Purkinke,0,0,0,0,0,4,Pk,1,1
19-10-03_YC019_probe1,19-10-03_YC019,2,46.97,12.73,0.02,54.001,0.021,0,0.01,7.192,0.286,0.222,0.362,0.294,0.104,8.259,0.008,0.686,0.058521141,0.100844249,0.073720324,0.085786334,0.686039,0.2,0.254571719,0.14,-0.040608358,0.015291707,-0.002279821,0.068603897,0.617435074,0.343019485,0.686,-7.973326115,10.23101737,-1.944116093,0.177814482,1,NA,1,Purkinke,0,0,0,0,0,3,Pk,1,1
19-10-03_YC020_probe1,19-10-03_YC020,20,88.56,12.04,0.01,111.159,0.01,0,0.005,6.394,0.477,0.421,0.577,0.507,0.256,36.334,0.021,2.124,0.061536814,0.108894739,0.085715616,0.102238332,0.53782696,0.23,0.325091381,0.14,-0.027189799,0.06918125,0.016182067,0.053782696,0.48404426,0.268913478,0.538,-7.422796509,8.087074323,-1.319632623,0.223737054,1,NA,1,Purkinke,0,0,0,0,0,5,Pk,1,1
19-08-14_YC016_probe2,19-08-14_YC016,666,98.97,12.65,0.02,124.697,0.007,0,0.006,5.639,0.373,0.205,0.676,0.398,0.203,25.469,0.017,2.682,0.049071583,0.110716668,0.140613892,0.190372124,0.19313802,0.33,0.268714304,0.26,-0.22091794,0.018757517,-0.006947553,0.019313802,0.173824216,0.096569009,0.193,-4.304558861,5.049100683,-0.616864939,-0.723018569,1,NA,1,Purkinke,0,0,0,0,0,4,Pk,1,1
18-12-17_YC009_probe1,18-12-17_YC009,625,75.38,20.26,0.01,94.223,0.011,0,0.006,6.766,0.416,0.347,0.532,0.438,0.204,22.811,0.016,1.507,0.069959486,0.126096716,0.111576023,0.146021715,0.38954267,0.3,0.422784875,0.24,-0.049440067,0.12647995,0.019287406,0.038954267,0.350588402,0.194771335,0.39,-3.99245702,5.748771906,-0.667339574,0.354097943,1,NA,1,Purkinke,0,0,0,0,0,5,Pk,1,1
19-10-22_YC022_probe1,19-10-22_YC022,319,103.48,22.09,0,108.106,0.01,0,0.006,6.981,0.288,0.231,0.368,0.296,0.103,14.847,0.008,1.253,0.077491802,0.14891946,0.135540402,0.182380866,0.3983211,0.36,0.490563038,0.27,-0.090475954,0.1605251,-0.00815817,0.039832109,0.358488983,0.199160546,0.398,-3.826437788,4.80220308,-0.680925143,0.490598601,1,NA,1,Purkinke,0,0,0,0,0,5,Pk,1,1
18-12-13_YC008_probe1,18-12-13_YC008,375,58.08,28.75,0.01,68.207,0.015,0,0.009,6.72,0.392,0.324,0.446,0.41,0.182,16.238,0.015,1.531,0.07189602,0.160134326,0.108486065,0.151027667,0.38853994,0.34,0.385351945,0.16,-0.037511166,0.076810256,0.023654697,0.038853994,0.349685946,0.19426997,0.389,-6.887969331,5.166598855,-0.817067048,0.276121053,1,NA,1,Purkinke,0,0,0,0,0,3,Pk,1,1
19-08-14_YC016_probe2,19-08-14_YC016,716,54.58,11.81,0.01,68.756,0.016,0,0.007,7.013,0.479,0.423,0.51,0.509,0.256,23.2,0.021,1.256,0.061157488,0.084293437,0.083935941,0.101138684,0.6657267,0.2,0.256613454,0.2,-0.040402092,0.029853513,-0.002572361,0.066572672,0.599154049,0.332863361,0.666,-3.383817344,8.793749108,-1.802789026,0.201706592,1,NA,1,Purkinke,0,0,0,0,0,3,Pk,1,1
19-11-05_YC037_probe1,19-11-05_YC037,36,74.09,15.3,0.01,79.876,0.013,0,0.008,6.062,0.313,0.254,0.451,0.324,0.122,12.576,0.01,2.886,0.062041638,0.119035886,0.07948187,0.095853155,0.7397667,0.23,0.348583405,0.17,-0.022023631,0.036207583,0.007854315,0.073976672,0.665790045,0.369883358,0.74,-6.006657782,10.5033408,-1.518978547,0.306857025,1,NA,1,Purkinke,0,0,0,0,0,3,Pk,1,1
19-08-16_YC014_probe1,19-08-16_YC014,36,35.97,16.09,0.03,47.905,0.024,0,0.01,7.006,0.524,0.46,0.552,0.565,0.308,19.174,0.026,1.259,0.068867515,0.104100382,0.071800047,0.08239551,0.81514853,0.2,0.288108234,0.13,-0.1643483,0.042374868,-0.009783261,0.081514853,0.733633679,0.407574266,0.815,-5.825464376,11.46056554,-2.020427394,0.219110367,1,NA,1,Purkinke,0,0,0,0,0,3,Pk,1,1
19-11-11_YC040_probe1,19-11-11_YC040,162,189.75,17.45,0,205.993,0.005,0,0.004,5.271,0.158,0.091,0.423,0.163,0.052,10.729,0.004,4.274,0.045229987,0.09082077,0.101697694,0.147207456,0.28674737,0.26,0.271374011,0.2,-0.11378479,0.01576425,0.014275503,0.028674737,0.25807263,0.143373683,0.287,-5.767052522,6.649908275,-0.746374711,0.191736971,1,NA,1,Purkinke,0,0,0,0,0,4,Pk,1,1
19-10-02_YC020_probe1,19-10-02_YC020,19,74.86,14.34,0,85.242,0.013,0,0.006,7.203,0.357,0.306,0.397,0.369,0.146,18.197,0.011,0.82,0.049410782,0.105738571,0.070474489,0.081812601,0.58970606,0.2,0.277174684,0.14,-0.0291736,0.041813463,-0.004392934,0.058970606,0.530735457,0.294853032,0.59,-8.393070577,10.05361232,-1.584088525,0.189849255,1,NA,1,Purkinke,0,0,0,0,0,5,Pk,1,1
19-01-23_YC013_probe1,19-01-23_YC013,60,61.62,12.05,0.01,75.686,0.014,0,0.007,6.975,0.469,0.414,0.489,0.497,0.247,24.2,0.02,1.291,0.05,0.038565976,0.15,0.15,0.7882939,0.1,0.05,0.1,0.03329383,-0.040006142,0,0.07882939,0.709464508,0.394146949,0.788,-22.01539106,7.774053827,-1.251121914,0.059767685,1,NA,1,Purkinke,0,0,0,0,0,5,Pk,1,1
19-08-14_YC016_probe2,19-08-14_YC016,119,129.2,10.28,0,157.246,0.006,0,0.004,6.428,0.337,0.258,0.439,0.35,0.144,27.418,0.011,2.014,0.05,0.018721072,0.05,0.110280534,0.33950913,0.1,0.03,0.1,0.01867575,-0.03591049,0,0.033950913,0.305558217,0.169754565,0.34,-18.19688043,9.563011035,-1.002326588,1.954706424,1,NA,1,Purkinke,0,0,0,0,0,4,Pk,1,1
19-08-15_YC016_probe1,19-08-15_YC016,66,94.46,14.9,0.01,102.484,0.01,0,0.006,7.198,0.247,0.205,0.275,0.252,0.074,11.336,0.006,0.402,0.047743362,0.097236765,0.097437253,0.140553496,0.31167707,0.26,0.483033127,0.2,-0.095530085,0.01597269,0.00993491,0.031167707,0.280509362,0.155838534,0.312,-5.841181771,7.033248005,-0.521792915,0.524110653,1,NA,1,Purkinke,0,0,0,0,0,4,Pk,1,1
19-08-14_YC016_probe2,19-08-14_YC016,20,44.5,12.48,0.05,52.178,0.021,0,0.011,7.076,0.355,0.29,0.406,0.369,0.152,11.131,0.012,1.033,0.044236295,0.08807686,0.062449976,0.09926481,0.5822446,0.2,0.237820121,0.14,-0.00843347,0.03091692,-0.020335954,0.058224458,0.524020118,0.291122288,0.582,-10.51061472,9.625327597,-1.757063664,0.166794824,1,NA,1,Purkinke,0,0,0,0,0,3,Pk,1,1
19-11-04_YC037_probe1,19-11-04_YC037,46,52.77,9.1,0.01,67.933,0.017,0,0.007,6.986,0.522,0.455,0.539,0.566,0.31,27.511,0.027,1.203,0.05,0.027176908,0.05,0.05,0.5623024,0.1,0.03,0.06,0.030777682,-0.006446124,0,0.056230241,0.50607217,0.281151205,0.562,-21.62658921,9.692519764,-1.130760942,0.197224719,1,NA,1,Purkinke,0,0,0,0,0,3,Pk,1,1
19-10-01_YC017_probe1,19-10-01_YC017,175,23.67,11.69,0,29.488,0.038,0,0.016,6.997,0.313,0.253,0.479,0.323,0.121,5.206,0.009,1.193,0.065,0.053893541,0.065,0.065,0.413434,0.13,0.1,0.1,0.015627958,-0.13257907,-0.033269481,0.0413434,0.372090599,0.206716999,0.413,-11.70402503,8.183635283,-0.886310646,1.003896457,1,NA,1,Purkinke,0,0,0,0,0,1,Pk,1,1
19-08-14_YC015_probe1,19-08-14_YC015,857,66.19,12.07,0.02,80.506,0.013,0,0.007,6.997,0.418,0.359,0.484,0.438,0.201,20.695,0.016,1.292,0.083949627,0.147882255,0.127249919,0.165678453,0.43200773,0.34,0.333535507,0.2,-0.07574514,0.07997555,0.003644782,0.043200773,0.388806957,0.216003865,0.432,-5.123553471,5.164724962,-0.953152286,0.249799145,1,NA,1,Purkinke,0,0,0,0,0,5,Pk,1,1
19-10-22_YC022_probe1,19-10-22_YC022,450,15.79,19.02,0,17.99,0.058,0,0.033,7.066,0.367,0.316,0.386,0.381,0.155,3.984,0.012,1.127,0.115,0.06348392,0.077348465,0.158466449,0.6601927,0.23,0.13,0.27,-0.007012114,-0.033912633,0.026097642,0.066019273,0.594173455,0.330096364,0.66,-8.905308766,4.251047312,-0.982443942,0.110081744,1,NA,1,Purkinke,0,0,0,0,0,1,Pk,1,1
19-09-30_YC018_probe1,19-09-30_YC018,735,24,12.49,0.02,25.089,0.04,0,0.03,6.632,0.193,0.15,0.229,0.195,0.049,1.823,0.004,1.582,0.05,0.025024239,0.05,0.05,0.4069141,0.1,0.03,0.1,-0.02240657,-0.104583025,0,0.040691409,0.366222677,0.203457043,0.407,-18.40974868,9.15976854,-1.285813809,0.275695659,1,NA,1,Purkinke,0,0,0,0,0,1,Pk,1,1
19-08-14_YC016_probe2,19-08-14_YC016,938,93.75,13.11,0,102.923,0.01,0,0.006,7.025,0.295,0.242,0.329,0.303,0.105,14.848,0.008,1.186,0.15,0.100561037,0.170697234,0.183935893,0.5529953,0.3,0.252129245,0.23,-0.16238211,0.026572129,0.019263307,0.055299532,0.497695792,0.276497662,0.553,-6.043639439,4.542127039,-1.309653992,0.425827546,1,NA,1,Purkinke,0,0,0,0,0,4,Pk,1,1
18-08-30_YC001_probe1,18-08-30_YC001,303,69.85,24.12,0,74.643,0.014,0,0.009,7.308,0.251,0.215,0.256,0.255,0.073,8.315,0.005,0.478,0.0537796,0.101113084,0.097918778,0.137777171,0.36944678,0.26,0.356985888,0.14,-0.026160624,0.11593765,0.006775037,0.036944678,0.332502106,0.184723392,0.369,-7.901246843,6.560473142,-0.701824949,0.335888552,1,NA,1,Purkinke,1,0,0,0,0,3,Pk,1,1
19-10-22_YC022_probe1,19-10-22_YC022,66,142.44,22.75,0.01,162.167,0.006,0,0.004,6.903,0.269,0.19,0.391,0.277,0.099,19.672,0.008,1.363,0.064843437,0.109928849,0.100026506,0.126932588,0.3881466,0.26,0.414529186,0.2,-0.069441214,0.12439504,0.008245371,0.038814661,0.349331948,0.194073305,0.388,-3.443523471,6.384844276,-0.743963919,0.371505048,1,NA,1,Purkinke,0,0,0,0,0,4,Pk,1,1
19-08-14_YC016_probe2,19-08-14_YC016,65,126.97,14.17,0,90.286,0.007,0,0.007,7.205,0.386,0.24,0.315,0.3,0.104,35.176,0.008,0.844,0.051311071,0.093710238,0.088957328,0.129251188,0.39395666,0.24,0.273945573,0.13,-0.01990439,0.022258192,-0.024740745,0.039395666,0.354560995,0.196978331,0.394,-11.47890581,7.426525611,-1.031309846,0.35971048,1,NA,1,Purkinke,0,0,0,0,0,5,Pk,1,1
18-08-30_YC001_probe1,18-08-30_YC001,315,49.26,26.12,0,54.313,0.019,0,0.012,7.085,0.309,0.266,0.324,0.317,0.111,8.796,0.008,0.932,0.084421018,0.141719274,0.102843389,0.12757161,0.41815943,0.3,0.405809366,0.16,-0.053172484,0.13438249,0.025639022,0.041815943,0.376343483,0.209079713,0.418,-4.921201103,5.699197517,-0.781831814,0.366526398,1,NA,1,Purkinke,1,0,0,0,0,3,Pk,1,1
19-09-30_YC017_probe1,19-09-30_YC017,302,116.63,14.6,0.01,132.253,0.008,0,0.005,6.823,0.333,0.265,0.405,0.345,0.136,22.697,0.011,1.538,0.08,0.067364709,0.08,0.08,0.5584391,0.16,0.1,0.2,0.0264565,-0.0634654,-0.01767246,0.055843908,0.502595168,0.279219538,0.558,-11.17909957,3.932403799,-0.184354753,0.383722778,1,NA,1,Purkinke,0,0,0,0,0,4,Pk,1,1
19-09-30_YC017_probe1,19-09-30_YC017,127,139.7,26.71,0,163.161,0.006,0,0.004,6.859,0.294,0.219,0.446,0.304,0.114,21.953,0.009,1.446,0.043330439,0.099191335,0.078685975,0.110856541,0.36985046,0.23,0.329045191,0.14,-0.041098624,0.09819553,0.021033038,0.036985046,0.332865411,0.184925228,0.37,-6.759298552,7.574925786,-0.764699468,0.324643957,1,NA,1,Purkinke,0,0,0,0,0,4,Pk,1,1
18-08-31_YC003_probe1,18-08-31_YC003,292,126.49,16.25,0,152.967,0.006,0,0.004,5.866,0.367,0.26,0.645,0.388,0.183,28.923,0.015,2.797,0.059224208,0.128153459,0.11364915,0.143914888,0.3098777,0.3,0.45069613,0.2,-0.010564842,0.114577465,0.025468085,0.030987769,0.278889924,0.154938847,0.31,-5.917143385,5.479288294,-0.507248204,0.387713167,1,NA,1,Purkinke,0,0,0,0,0,4,Pk,1,1
18-09-03_YC005_probe1,18-09-03_YC005,52,123.89,14.76,0,151.76,0.007,0,0.004,6.498,0.39,0.286,0.549,0.412,0.197,33.431,0.016,1.954,0.085261167,0.11073763,0.248128751,0.292727933,0.31861305,0.44,0.509621284,0.27,-0.15189415,0.15126543,-0.00075459,0.031861305,0.286751747,0.159306526,0.319,-6.923299135,3.209376222,-0.486946466,0.502567105,1,NA,1,Purkinke,0,0,0,0,0,4,Pk,1,1
19-09-30_YC017_probe1,19-09-30_YC017,529,36.88,11.97,0.04,54.043,0.023,0,0.007,6.674,0.323,0.237,0.651,0.339,0.143,11.029,0.012,1.722,0.019278523,0.058155041,0.077563253,0.097412176,0.17409882,0.17,0.069479916,0.1,-0.01097181,-0.28411317,-0.010522163,0.017409882,0.156688938,0.08704941,0.174,-7.895637652,9.228761846,-2.093056596,2.075262082,1,NA,1,Purkinke,0,0,0,0,0,3,Pk,1,1
19-09-30_YC018_probe1,19-09-30_YC018,729,166.01,20.79,0,181.648,0.005,0,0.004,6.711,0.207,0.152,0.342,0.211,0.058,13.401,0.004,1.659,0.072261099,0.142802364,0.148983857,0.196493163,0.29193637,0.37,0.530791007,0.33,-0.22084422,0.1386633,0.000543931,0.029193637,0.262742731,0.145968184,0.292,-2.114307826,4.345674718,-0.437274164,0.430343916,1,NA,1,Purkinke,0,0,0,0,0,4,Pk,1,1
18-12-17_YC009_probe1,18-12-17_YC009,297,79.39,18.15,0,104.222,0.01,0,0.005,6.356,0.463,0.395,0.623,0.494,0.252,29.871,0.021,2.029,0.055540488,0.101897551,0.098797894,0.133811565,0.3404458,0.26,0.395043134,0.17,-0.06471744,0.115175776,0.010862974,0.034044579,0.306401208,0.170222893,0.34,-5.396344307,6.3081228,-0.651020187,0.421237947,1,NA,1,Purkinke,0,0,0,0,0,5,Pk,1,1
19-08-14_YC016_probe2,19-08-14_YC016,558,81.36,15.08,0.05,104.209,0.01,0,0.005,6.132,0.37,0.266,0.633,0.393,0.186,21.7,0.016,2.716,0.051195944,0.086246087,0.114882848,0.149133387,0.23691943,0.26,0.401914303,0.193069646,-0.25824025,0.008183087,-0.006419748,0.023691943,0.21322749,0.118459716,0.237,-5.089585517,6.355310199,-0.49702085,0.662018888,1,NA,1,Purkinke,0,0,0,0,0,4,Pk,1,1
19-09-30_YC017_probe1,19-09-30_YC017,259,191.69,15.74,0,213.419,0.004,0,0.003,6.493,0.305,0.186,0.397,0.316,0.131,32.901,0.01,1.804,0.049377807,0.127334566,0.133444313,0.212155262,0.23782648,0.37,0.436602115,0.27,-0.3026578,0.0748942,-0.004966689,0.023782648,0.214043833,0.118913241,0.238,-3.712288866,4.405099747,-0.412324299,0.274736654,1,NA,1,Purkinke,0,0,0,0,0,4,Pk,1,1
19-08-14_YC016_probe2,19-08-14_YC016,243,79.81,11.61,0.03,93.462,0.012,0,0.006,6.954,0.415,0.351,0.421,0.437,0.201,25.908,0.016,1.233,0.373152065,0.382733051,0.14684646,0.184370574,0.14289246,0.63,0.664481338,0.27,-0.28899184,0.012818835,0.093326454,0.014289246,0.128603218,0.071446232,0.143,-3.724844352,4.073380744,-0.15335649,0.365904659,1,NA,1,Purkinke,0,0,0,0,0,5,Pk,1,1
19-10-02_YC019_probe1,19-10-02_YC019,6,89.27,14.26,0.01,98.723,0.011,0,0.006,7.241,0.361,0.32,0.321,0.373,0.145,21.044,0.011,0.675,0.04074973,0.107653654,0.096790284,0.129347609,0.26631826,0.26,0.36023477,0.17,-0.013754416,0.06211423,0.010069002,0.026631826,0.239686435,0.133159131,0.266,-8.044929586,6.186775311,-0.528733994,0.282480334,1,NA,1,Purkinke,0,0,0,0,0,5,Pk,1,1
19-10-02_YC019_probe1,19-10-02_YC019,3,102.02,20.41,0,106.758,0.01,0,0.006,7.301,0.178,0.151,0.205,0.18,0.037,6.313,0.003,0.08,0.055354923,0.118325479,0.062197333,0.096860656,0.7356138,0.23,0.270545084,0.13,-0.037988424,0.034163017,0.002899922,0.073561382,0.662052441,0.367806911,0.736,-6.814999339,9.909928591,-2.025541291,0.178417762,1,NA,1,Purkinke,0,0,0,0,0,4,Pk,1,1
18-12-13_YC008_probe1,18-12-13_YC008,317,79.94,14.45,0,101.165,0.01,0,0.006,6.751,0.501,0.436,0.566,0.536,0.288,32.985,0.024,1.505,0.123128955,0.190322361,0.187763961,0.243142146,0.42114797,0.47,0.423733716,0.3,-0.12014676,0.12891181,-0.005167474,0.042114797,0.379033175,0.210573986,0.421,-1.83547756,3.58719112,-0.779954234,0.349176842,1,NA,1,Purkinke,0,0,0,0,0,4,Pk,1,1
19-08-14_YC015_probe1,19-08-14_YC015,94,66.56,15.03,0.01,74.969,0.014,0,0.008,6.821,0.378,0.316,0.449,0.394,0.169,16.289,0.013,1.512,0.05400778,0.116193565,0.106063865,0.125179561,0.27645275,0.27,0.40196556,0.14,-0.032914683,0.10239043,0.003121235,0.027645275,0.248807475,0.138226375,0.276,-8.435142802,5.873055868,-0.540927841,0.388599359,1,NA,1,Purkinke,0,0,0,0,0,3,Pk,1,1
19-11-05_YC036_probe1,19-11-05_YC036,213,66.78,12.99,0.02,73.671,0.014,0,0.008,7.171,0.331,0.285,0.321,0.341,0.127,13.554,0.01,0.837,0.021938944,0.057221831,0.090121149,0.126233765,0.13274391,0.2,0.50867059,0.14,0.018082578,0.04056459,-0.021911336,0.013274391,0.119469519,0.066371955,0.133,-7.40663917,7.398984565,-0.237290263,2.596739971,1,NA,1,Purkinke,0,0,0,0,0,3,Pk,1,1
19-10-03_YC019_probe1,19-10-03_YC019,176,76.49,11.36,0.01,99.377,0.011,0,0.005,6.826,0.506,0.441,0.586,0.542,0.29,33.225,0.024,1.514,0.033944288,0.104811636,0.100851269,0.143808439,0.20273958,0.27,0.245221335,0.16,-0.10998396,0.04430325,-0.011857421,0.020273958,0.182465623,0.101369791,0.203,-6.154108301,5.766523532,-0.51512582,0.492294022,1,NA,1,Purkinke,0,0,0,0,0,5,Pk,1,1
19-11-05_YC037_probe1,19-11-05_YC037,191,97.6,12.1,0,110.496,0.01,0,0.005,7.174,0.367,0.321,0.355,0.379,0.152,24.646,0.012,0.797,0.065,0.040095335,0.035657856,0.085768614,0.34602836,0.13,0.07,0.17,0.002341099,0.06021407,-0.025127105,0.034602836,0.311425522,0.173014179,0.346,-14.12500042,5.777177941,-0.413967412,-1.101322764,1,NA,1,Purkinke,0,0,0,0,0,5,Pk,1,1
19-08-14_YC016_probe2,19-08-14_YC016,539,73.84,18.78,0,84.417,0.012,0,0.007,7.143,0.382,0.333,0.384,0.397,0.166,19.233,0.013,0.987,0.033621316,0.109494222,0.120255127,0.162814674,0.1534409,0.3,0.23302867,0.2,-0.14947592,0.007594359,-0.013889458,0.015344089,0.138096803,0.076720446,0.153,-5.429880989,5.819783555,-0.554029604,-0.455865699,1,NA,1,Purkinke,0,0,0,0,0,5,Pk,1,1
18-12-17_YC009_probe1,18-12-17_YC009,437,137.16,22.92,0,174.976,0.006,0,0.004,5.993,0.371,0.236,0.658,0.394,0.192,34.151,0.016,2.575,0.086616574,0.14738289,0.111935694,0.150450891,0.46931168,0.33,0.422750048,0.27,-0.04809929,0.14995025,0.022664298,0.046931168,0.422380516,0.234655842,0.469,-3.309466613,5.39601329,-0.812620231,0.371086247,1,NA,1,Purkinke,0,0,0,0,0,4,Pk,1,1
19-09-30_YC018_probe1,19-09-30_YC018,251,74.6,16.89,0,83.53,0.012,0,0.007,7.015,0.321,0.267,0.359,0.331,0.124,14.143,0.01,1.168,0.054328344,0.108922094,0.122363721,0.15937398,0.22704487,0.3,0.635122652,0.2,-0.15339589,0.012391684,-0.015350941,0.022704487,0.204340379,0.113522433,0.227,-4.845466968,5.70884645,-0.325815547,0.527533808,1,NA,1,Purkinke,0,0,0,0,0,3,Pk,1,1
18-08-30_YC002_probe1,18-08-30_YC002,327,74.39,21.46,0.01,100.659,0.01,0,0.006,6.062,0.456,0.356,0.744,0.492,0.259,26.437,0.022,2.66,0.047497577,0.094572118,0.096844575,0.116764159,0.28919095,0.23,0.381711291,0.13,-0.06437216,0.1014193,-0.001983005,0.028919095,0.260271853,0.144595474,0.289,-5.894976045,6.854314012,-0.574192534,0.468926874,1,NA,1,Purkinke,0,0,0,0,0,4,Pk,1,1
19-11-04_YC036_probe1,19-11-04_YC036,178,68.25,17.73,0,75.204,0.014,0,0.009,6.683,0.282,0.231,0.349,0.289,0.097,10.334,0.007,1.699,0.043579902,0.107637299,0.094545725,0.127888567,0.29559982,0.26,0.28450131,0.2,-0.019961607,0.015710732,0.01968401,0.029559982,0.266039836,0.147799909,0.296,-5.859999898,6.304076809,-0.831351769,0.177034843,1,NA,1,Purkinke,0,0,0,0,0,3,Pk,1,1
19-11-05_YC037_probe1,19-11-05_YC037,20,77.24,9.67,0.03,91.028,0.012,0,0.006,7.066,0.42,0.369,0.425,0.44,0.199,25.166,0.016,1.14,0.05500651,0.089410777,0.075318821,0.096507329,0.67540705,0.2,0.250031527,0.14,-0.047597207,0.036639202,0.000373349,0.067540705,0.607866347,0.337703526,0.675,-7.002035553,9.457608499,-1.998903043,0.179837137,1,NA,1,Purkinke,0,0,0,0,0,5,Pk,1,1
19-10-22_YC022_probe1,19-10-22_YC022,200,90.85,17.88,0,101.523,0.01,0,0.006,7.011,0.346,0.293,0.358,0.358,0.141,19.639,0.011,1.213,0.060429303,0.122515747,0.104300465,0.121225743,0.33967757,0.27,0.439856117,0.2,-0.082427815,0.12909262,0.014332168,0.033967757,0.305709815,0.169838786,0.34,-4.406696067,6.131462286,-0.612068109,0.468760746,1,NA,1,Purkinke,0,0,0,0,0,5,Pk,1,1
18-12-17_YC010_probe1,18-12-17_YC010,319,65.65,14.22,0.03,77.619,0.013,0,0.008,6.521,0.392,0.309,0.463,0.413,0.189,19.349,0.015,1.768,0.088870316,0.176786669,0.139197192,0.187165176,0.37192652,0.4,0.316396915,0.23,-0.024411557,0.011869553,0.012419961,0.037192652,0.334733865,0.185963258,0.372,-4.494302723,4.152761254,-0.975923741,0.198502164,1,NA,1,Purkinke,1,0,0,0,0,4,Pk,1,1
19-10-22_YC022_probe1,19-10-22_YC022,140,142.29,19.22,0,149.05,0.007,0,0.005,6.955,0.222,0.178,0.245,0.226,0.061,12.956,0.005,1.144,0.115,0.103387538,0.115,0.115,0.3989927,0.23,0.13,0.17,0.016390078,0.025538145,0.021269624,0.039899269,0.359093419,0.199496344,0.399,-6.258043324,4.821232134,-0.793337001,0.080579198,1,NA,1,Purkinke,0,0,0,0,0,4,Pk,1,1
18-12-17_YC009_probe1,18-12-17_YC009,301,47.97,17.6,0.01,59.257,0.018,0,0.009,6.862,0.464,0.404,0.51,0.492,0.244,18.087,0.02,1.46,0.107213609,0.147379916,0.175141975,0.216912133,0.33512175,0.4,0.374974391,0.2,-0.100688085,0.09234441,-0.009319542,0.033512175,0.301609576,0.167560875,0.335,-6.98413732,3.884567398,-0.680492655,0.332214111,1,NA,1,Purkinke,0,0,0,0,0,3,Pk,1,1
19-08-14_YC016_probe1,19-08-14_YC016,714,124.67,12.44,0.01,146.41,0.007,0,0.004,6.406,0.269,0.156,0.494,0.28,0.115,18.479,0.009,2.214,0.033716535,0.071422877,0.094913309,0.111018926,0.22394441,0.2,0.384592624,0.14,-0.013402996,0.012383863,0.000278578,0.022394441,0.20154997,0.111972205,0.224,-10.41524079,8.034476715,-0.369947836,0.352327847,1,NA,1,Purkinke,0,0,0,0,0,4,Pk,1,1
19-10-23_YC022_probe1,19-10-23_YC022,48,49.96,11.52,0.01,57.655,0.019,0,0.01,7.09,0.387,0.33,0.398,0.404,0.174,14.145,0.014,0.998,0.085,0.076341425,0.085,0.085,0.2867902,0.17,0.1,0.14,0.017659191,0.006679281,0.026168119,0.028679019,0.258111173,0.143395096,0.287,-8.614315144,9.103842132,-0.831156737,0.317817086,1,NA,1,Purkinke,0,0,0,0,0,3,Pk,1,1
19-09-30_YC017_probe1,19-09-30_YC017,163,227.13,14.64,0.03,244.858,0.004,0,0.003,6.548,0.236,0.17,0.322,0.241,0.076,23.648,0.006,1.906,0.1,0.056544344,0.092834493,0.13049875,0.16608867,0.2,0.1,0.2,0.038462956,-0.004264627,-0.013859716,0.016608867,0.149479803,0.083044335,0.166,-6.88248201,3.476005599,-0.036387083,0.117035459,1,NA,1,Purkinke,0,0,0,0,0,4,Pk,1,1
19-11-04_YC037_probe1,19-11-04_YC037,192,22.85,19.12,0,23.783,0.043,0,0.03,7.048,0.217,0.184,0.232,0.22,0.056,2.061,0.004,0.916,0.061188669,0.12448588,0.123588768,0.149501914,0.32784584,0.3,0.397219555,0.2,-0.034871586,0.0181158,-0.004132156,0.032784584,0.295061257,0.163922921,0.328,-6.225138106,5.396377009,-0.594288085,0.311079554,1,NA,1,Purkinke,0,0,0,0,0,1,Pk,1,1
18-12-17_YC010_probe1,18-12-17_YC010,104,9.34,30.73,0,11.324,0.096,0,0.047,6.99,0.429,0.377,0.489,0.45,0.207,3.297,0.017,1.23,0.055639221,0.11223123,0.080168261,0.099282774,0.5529731,0.23,0.277412876,0.14,-0.029407976,0.030223818,0.022537248,0.055297309,0.497675782,0.276486546,0.553,-8.010789389,8.424805034,-1.488492855,0.177268887,1,NA,1,Purkinke,0,0,0,0,0,1,Pk,1,1
