"Sample","SampleP","Unit","MFRBlockHz","MeanAmpBlock","ACGViolationRatio","tf_MIFRBlockHz","tf_MedIsi","tf_ModeIsi","tf_Perc5Isi","tf_Entropy","tf_CV2Mean","tf_CV2Median","tf_CV","tf_Ir","tf_Lv","tf_LvR","tf_Si","tf_skw","wf_RiseTime","wf_PosDecayTime","wf_FallTime","wf_NegDecayTime","wf_MaxAmpNorm","wf_Duration","wf_PosHwDuration","wf_NegHwDuration","wf_Onset","wf_End","wf_Crossing","wf_Pk10","wf_Pk90","wf_Pk50","wf_PkTrRatio","wf_DepolarizationSlope","wf_RepolarizationSlope","wf_RecoverySlope","wf_EndSlopeTau","Cluster_x","Cluster_y","SmallCluster","SmallClusterName","RespPk","RespGo","RespGr","RespMF","RespMLI","ClusterACG","Cluster","ClusterNo","NewCluster"
"18-12-17_YC009_probe1","18-12-17_YC009",240,14.15,23.23,0,27.888,0.05,0,0.013,6.677,0.649,0.597,0.867,0.73,0.457,14.163,0.042,1.654,0.133167201,0.161977673,0.213635731,0.253027615,0.55933326,0.46,0.339621911,0.23,-0.076268665,0.06396926,0.009873403,0.055933326,0.503399938,0.279666632,0.559,-6.863523968,3.643738252,-1.274685829,0.233126404,2,1,3,"Potentially MLI",0,0,0,0,0,3,"MLI",3,1
"18-12-17_YC009_probe1","18-12-17_YC009",25,13.56,23.67,0,37.755,0.049,0,0.007,6.699,0.644,0.581,0.937,0.727,0.454,19.358,0.042,1.46,0.110170108,0.161831646,0.11457861,0.137009093,0.51383954,0.33,0.31379533,0.27,-0.0592632,0.06266755,0.038233237,0.051383954,0.462455589,0.256919771,0.514,-2.271273681,5.25060599,-1.729921269,0.183344377,2,1,3,"Potentially MLI",0,0,0,0,0,5,"MLI",3,1
"18-12-17_YC009_probe1","18-12-17_YC009",272,11.83,19.77,0,23.867,0.053,0,0.016,6.463,0.657,0.596,0.941,0.739,0.466,11.657,0.043,1.89,0.138495379,0.172059196,0.252790199,0.303269405,0.73709184,0.5,0.277340861,0.23,-0.04025974,-0.01667823,-0.05365284,0.073709184,0.663382655,0.36854592,0.737,-8.41739223,3.691623398,-2.194981047,0.166888288,2,1,3,"Potentially MLI",0,0,0,0,0,3,"MLI",3,1
"18-12-17_YC009_probe1","18-12-17_YC009",281,40.59,19.21,0,78.795,0.018,0,0.004,6.607,0.636,0.566,0.86,0.716,0.446,39.708,0.041,1.77,0.050575665,0.063355044,0.070763587,0.084017191,0.5951458,0.16,0.106515325,0.12,-0.030396413,0.035756122,-0.013989619,0.059514582,0.535631239,0.297572911,0.595,-10.90772476,11.1796231,-3.522065152,1.628118477,2,1,3,"Potentially MLI",0,0,0,0,0,5,"MLI",3,3
"18-12-17_YC009_probe1","18-12-17_YC009",283,14.25,20.84,0.04,21.462,0.057,0,0.019,6.972,0.571,0.514,0.659,0.622,0.356,9.423,0.031,1.298,0.086874935,0.16029454,0.102823037,0.144299898,0.6708589,0.33,0.327633832,0.2,-0.029027209,0.014592954,0.049788381,0.067085892,0.603773028,0.33542946,0.671,-6.666780424,6.348721318,-1.753566835,0.189895045,2,1,3,"Potentially MLI",0,0,0,0,0,1,"MLI",3,1
"18-12-17_YC009_probe1","18-12-17_YC009",288,30.63,18.04,0.02,70.237,0.021,0,0.005,6.194,0.68,0.612,1.053,0.782,0.506,37.495,0.049,2.267,0.074387566,0.103832219,0.097612196,0.131552487,0.29737324,0.26,0.190726427,0.1,-0.002246262,-0.08084543,-0.014595201,0.029737324,0.267635912,0.148686618,0.297,-9.121009656,5.844081103,-1.213386594,0.112980581,2,1,3,"Potentially MLI",0,0,0,0,0,5,"MLI",3,5
"18-12-17_YC009_probe1","18-12-17_YC009",29,7.09,19.3,0,22.416,0.079,0,0.012,6.485,0.751,0.695,1.074,0.884,0.602,12.44,0.06,1.687,0.101466744,0.15672955,0.138179119,0.174703031,0.56832254,0.36,0.30401397,0.23,-0.076273076,0.002185221,-0.002197882,0.056832254,0.511490285,0.28416127,0.568,-6.086831655,5.164027638,-1.687933533,0.166747039,2,1,3,"Potentially MLI",0,0,0,0,0,3,"MLI",3,1
"18-12-17_YC009_probe1","18-12-17_YC009",290,17.22,18.01,0.01,25.813,0.047,0,0.016,6.82,0.567,0.507,0.678,0.619,0.356,11.248,0.031,1.512,0.134848596,0.20133985,0.184971537,0.224623847,0.61175334,0.46,0.343228597,0.23,-0.03508613,0.001612403,0.011420078,0.061175334,0.55057801,0.305876672,0.612,-6.881073008,4.101616846,-1.491192735,0.194912943,1,NA,1,"Purkinke",0,0,0,0,0,3,"MLI",3,1
"18-12-17_YC009_probe1","18-12-17_YC009",329,43.1,16.13,0,83.767,0.013,0,0.006,5.758,0.606,0.531,1.086,0.679,0.418,32.603,0.038,2.713,0.066308717,0.143196409,0.113786031,0.155948337,0.3762082,0.33,0.365015403,0.2,-0.0410141,0.098624825,0.012068239,0.037620819,0.338587368,0.188104093,0.376,-5.204479242,5.255482732,-0.768165789,0.311596048,2,1,3,"Potentially MLI",0,0,0,0,0,5,"MLI",3,5
"18-12-17_YC009_probe1","18-12-17_YC009",336,24.12,15.98,0.01,48.84,0.027,0,0.008,6.24,0.631,0.57,0.987,0.707,0.438,21.129,0.04,2.174,0.068467224,0.13143274,0.109612506,0.140806692,0.37540683,0.3,0.395555948,0.2,-0.049035914,0.11187078,0.027054658,0.037540683,0.337866148,0.187703416,0.375,-4.647253865,5.703652593,-0.708166551,0.328208508,2,1,3,"Potentially MLI",0,0,0,0,0,5,"MLI",3,5
"18-12-17_YC009_probe1","18-12-17_YC009",373,7.12,17.5,0,27.239,0.07,0,0.013,5.287,0.725,0.622,1.5,0.921,0.605,12.603,0.073,3.459,0.050428613,0.096354357,0.083966393,0.115278083,0.38583907,0.23,0.350593614,0.13,-0.019477863,0.094578765,0.006771959,0.038583907,0.347255167,0.192919537,0.386,-7.616312023,7.468051807,-0.750946881,0.321390875,2,1,3,"Potentially MLI",0,0,0,0,0,4,"MLI",3,6
"18-12-17_YC009_probe1","18-12-17_YC009",39,28.91,17.65,0.01,79.093,0.021,0,0.004,6.502,0.853,0.833,1.044,1.037,0.744,51.67,0.078,1.791,0.02358838,0.058002524,0.102735093,0.121714074,0.10028896,0.2,0.367953671,0.1,-0.0285153,0.040679418,-0.014937114,0.010028896,0.090260062,0.050144479,0.1,-7.649249123,7.005948401,-0.159436561,0.403365787,2,1,3,"Potentially MLI",0,0,0,0,0,5,"MLI",3,3
"18-12-17_YC009_probe1","18-12-17_YC009",566,42.13,14.56,0,56.389,0.018,0,0.009,6.301,0.51,0.441,0.678,0.551,0.298,19.223,0.025,2.264,0.142770395,0.171568616,0.130730332,0.165220687,0.30508855,0.4,0.380615874,0.17,-0.07075262,0.014363336,0.00417794,0.030508855,0.274579695,0.152544275,0.305,-7.627402477,5.383870742,-0.590197173,0.316501167,2,1,3,"Potentially MLI",0,0,0,0,0,3,"MLI",3,5
"18-12-17_YC009_probe1","18-12-17_YC009",570,35.5,19.27,0.03,69.757,0.016,0,0.007,5.375,0.633,0.537,1.266,0.73,0.469,26.939,0.046,3.433,0.073221816,0.162151625,0.11265916,0.145321073,0.31918198,0.34,0.358258699,0.2,-0.056065958,0.050976418,0.024656855,0.031918198,0.287263781,0.159590989,0.319,-4.839226358,4.747905904,-0.728958711,0.244505468,2,4,6,"Unknown",0,0,0,0,0,4,"MLI",3,5
"18-12-17_YC009_probe1","18-12-17_YC009",594,25.51,26.91,0,64.266,0.025,0,0.005,6.617,0.826,0.79,0.98,0.994,0.705,41.146,0.073,1.7,0.029656379,0.041573989,0.089302769,0.102270451,0.13356434,0.16,0.251623328,0.1,-0.018145848,0.041803777,-0.024575876,0.013356434,0.120207904,0.066782169,0.134,-7.62047094,8.394751873,-0.292645911,0.408315772,2,1,3,"Potentially MLI",0,0,0,0,0,5,"MLI",3,3
"18-12-17_YC009_probe1","18-12-17_YC009",611,28.23,19.32,0,59.285,0.026,0,0.005,6.756,0.687,0.63,0.849,0.784,0.508,30.531,0.048,1.623,0.035976353,0.05994426,0.07506603,0.088177054,0.31639355,0.16,0.115737115,0.12,-0.002350396,-0.005678935,-0.019170469,0.031639355,0.284754199,0.158196777,0.316,-12.95609433,10.42118023,-0.952549066,0.109770887,2,1,3,"Potentially MLI",0,0,0,0,0,5,"MLI",3,3
"18-12-17_YC009_probe1","18-12-17_YC009",617,41.27,19.54,0,69.258,0.015,0,0.007,5.356,0.581,0.496,1.095,0.649,0.393,25.756,0.036,3.499,0.119100304,0.182472066,0.152680548,0.209357117,0.352405,0.44,0.458244246,0.24,-0.06927692,0.10132324,0.009361167,0.035240501,0.31716451,0.176202506,0.352,-4.980274696,3.669877041,-0.559578704,0.356985633,2,4,6,"Unknown",0,0,0,0,0,3,"MLI",3,5
"18-12-17_YC009_probe1","18-12-17_YC009",65,7.01,19.55,0,27.896,0.108,0,0.008,6.815,0.86,0.819,0.925,1.082,0.775,18.11,0.088,1.315,0.05,0.03722415,0.05,0.05,0.8326352,0.1,0.1,0.1,0.029717185,-0.028540235,0,0.083263522,0.749371701,0.416317612,0.833,-24.7603337,7.912123224,-0.890544604,0.054189159,2,1,3,"Potentially MLI",0,0,0,0,0,4,"MLI",3,2
"18-12-17_YC009_probe1","18-12-17_YC009",75,8.24,14.03,0,22.779,0.08,0,0.012,6.561,0.914,0.898,0.977,1.143,0.838,16.875,0.092,1.621,0.129035989,0.16670827,0.190241979,0.230566207,0.56926674,0.43,0.316536329,0.2,-0.04201221,0.055703625,0.004203028,0.056926674,0.512340063,0.284633368,0.569,-6.815934901,4.101051412,-1.377198581,0.213512625,2,1,3,"Potentially MLI",0,0,0,0,0,4,"MLI",3,2
"18-12-17_YC009_probe1","18-12-17_YC009",88,22.75,16.09,0,47.594,0.031,0,0.007,6.741,0.749,0.702,0.869,0.872,0.59,29.231,0.058,1.626,0.071049759,0.115612119,0.101639404,0.123845647,0.45421922,0.26,0.307944521,0.13,-0.016334698,0.025038041,0.003085413,0.045421922,0.4087973,0.227109611,0.454,-7.355213461,6.632106397,-1.212798249,0.200225122,2,1,3,"Potentially MLI",0,0,0,0,0,5,"MLI",3,3
"18-12-17_YC010_probe1","18-12-17_YC010",102,12.1,14.57,0.01,12.55,0.079,0,0.055,6.538,0.227,0.193,0.338,0.231,0.062,1.138,0.005,1.744,0.051019425,0.095944292,0.056112097,0.064061467,0.8883036,0.17,0.247195415,0.1,-0.04622768,-0.02109375,-0.028510407,0.088830358,0.79947322,0.444151789,0.888,-7.297537462,14.60082646,-2.490828698,0.169624292,1,NA,1,"Purkinke",0,0,0,0,0,1,"MLI",3,6
"18-12-17_YC010_probe1","18-12-17_YC010",113,25.7,14.46,0,60.662,0.024,0,0.006,6,0.819,0.798,1.083,0.974,0.689,40.302,0.069,2.617,0.08,0.066450299,0.08,0.08,0.37370223,0.16,0.1,0.13,0.002243802,0.045309715,-0.009231179,0.037370223,0.336332005,0.186851114,0.374,-9.581005674,8.3055544,-0.775491692,58.96523857,2,1,3,"Potentially MLI",0,0,0,0,0,5,"MLI",3,5
"18-12-17_YC010_probe1","18-12-17_YC010",191,10.25,32.76,0,18.512,0.085,0,0.017,6.675,0.521,0.424,0.727,0.574,0.327,7.921,0.029,1.708,0.05,0.036904874,0.12,0.12,0.53933644,0.1,0.1,0.13,0.0733814,-0.15554884,0,0.053933644,0.485402799,0.269668221,0.539,-15.77088235,6.831755077,-0.138966768,1.179680091,1,NA,1,"Purkinke",0,0,0,0,0,3,"MLI",3,1
"18-12-17_YC010_probe1","18-12-17_YC010",193,36.53,12.29,0,79.076,0.019,0,0.004,6.308,0.774,0.728,1.032,0.922,0.635,50.463,0.065,2.177,0.085,0.085439898,0.085,0.085,0.6587211,0.17,0.14,0.1,-0.008909253,-0.38535246,-0.012244127,0.065872109,0.59284898,0.329360545,0.659,-10.79775245,9.302440297,-2.197491772,2.543900986,2,1,3,"Potentially MLI",0,0,0,0,0,5,"MLI",3,3
"18-12-17_YC010_probe1","18-12-17_YC010",2,10.27,20.7,0,13.921,0.073,0,0.041,5.912,0.377,0.293,0.781,0.399,0.183,2.784,0.015,2.937,0.05,0.024556272,0.12,0.12,0.48568884,0.1,0.07,0.1,0.026074387,0.019712083,0,0.048568884,0.437119952,0.242844418,0.486,-20.08239677,7.454402382,-0.262646633,0.067365606,1,NA,1,"Purkinke",0,0,0,0,0,1,"MLI",3,6
"18-12-17_YC010_probe1","18-12-17_YC010",297,6.03,14.69,0.01,10.792,0.121,0,0.036,6.602,0.664,0.593,0.85,0.759,0.486,5.747,0.046,1.748,0.11897631,0.17704819,0.131621708,0.193304366,0.6579229,0.4,0.333795041,0.23,-0.070665166,-0.099635534,0.029301969,0.065792292,0.592130631,0.328961462,0.658,-6.318110561,4.987732151,-1.825200668,-0.395624088,2,1,3,"Potentially MLI",0,0,0,0,0,4,"MLI",3,2
"18-12-17_YC010_probe1","18-12-17_YC010",402,30.8,15.21,0.01,52.203,0.022,0,0.009,6.021,0.661,0.609,0.925,0.743,0.471,25.599,0.043,2.564,0.063591868,0.117353543,0.072364477,0.102021751,0.7107857,0.24,0.301445627,0.17,-0.05843336,0.09851038,0.017600974,0.071078569,0.639707118,0.355392843,0.711,-5.08048821,9.2077453,-1.795135594,0.225762141,2,1,3,"Potentially MLI",0,0,0,0,0,3,"MLI",3,5
"18-12-17_YC010_probe1","18-12-17_YC010",50,10.07,9.58,0,11.603,0.087,0,0.047,6.379,0.552,0.487,0.672,0.602,0.346,4.604,0.03,1.838,0.115,0.11178358,0.069460645,0.103760401,0.38014057,0.23,0.13,0.1,0.019890131,-0.001698626,0.019731767,0.038014057,0.342126516,0.190070286,0.38,-6.342470217,7.785045781,-0.14191413,0.622368265,1,NA,1,"Purkinke",0,0,0,0,0,1,"MLI",3,2
"18-12-17_YC010_probe1","18-12-17_YC010",86,14.19,10.47,0.05,17.338,0.071,0,0.022,5.947,0.633,0.583,1.114,0.715,0.452,7.571,0.042,2.606,0.085,0.080534778,0.049590977,0.083061569,0.5482589,0.17,0.13,0.1,0.049613256,-0.03367378,0.006666283,0.05482589,0.493433011,0.27412945,0.548,-11.09540504,9.431918304,-1.279272181,-2.920774713,2,1,3,"Potentially MLI",0,0,0,0,0,1,"MLI",3,6
"18-12-17_YC010_probe1","18-12-17_YC010",97,4.29,30.37,0,5.69,0.197,1,0.085,6.88,0.525,0.465,0.575,0.565,0.306,2.491,0.026,1.431,0.078156291,0.192670312,0.091241716,0.111040699,0.45408323,0.33,0.39710458,0.14,-0.014203819,0.027205369,0.108458723,0.045408323,0.408674911,0.227041617,0.454,-5.285814163,8.579756322,-0.987747425,0.209792531,1,NA,1,"Purkinke",0,0,0,0,0,2,"MLI",3,2
"18-12-18_YC010_probe1","18-12-18_YC010",163,5.77,14.14,0,9.278,0.139,0,0.045,6.788,0.711,0.682,0.74,0.805,0.528,5.869,0.049,1.458,0.096919891,0.159928528,0.090729965,0.119434859,0.9112455,0.3,0.303487239,0.26,-0.047685254,0.10883399,0.016349022,0.091124552,0.820120972,0.455622762,0.911,-1.038151979,7.891508272,-2.414478531,0.208049184,2,1,3,"Potentially MLI",0,0,0,0,0,1,"MLI",3,2
"18-12-18_YC010_probe1","18-12-18_YC010",174,14.72,14.79,0,18.844,0.053,0,0.032,6.232,0.457,0.382,0.634,0.487,0.248,5.435,0.021,2.278,0.127180922,0.228085055,0.123041102,0.177690589,0.8250561,0.44,0.330248137,0.34,-0.089074016,0.016340917,0.081522086,0.082505608,0.742550468,0.412528038,0.825,-0.956711479,5.203760099,-2.517264769,0.152492531,1,NA,1,"Purkinke",0,0,0,0,0,1,"MLI",3,1
"18-12-18_YC010_probe1","18-12-18_YC010",76,6.22,18.32,0,14.748,0.083,0,0.027,5.617,0.586,0.499,1.304,0.656,0.396,5.309,0.037,2.893,0.066823251,0.101709003,0.07614872,0.084614798,0.59746385,0.2,0.268583649,0.1,-0.03901756,0.04407622,-0.017935902,0.059746385,0.537717462,0.298731923,0.597,-7.11504912,9.320777753,-1.62829613,0.194377527,2,1,3,"Potentially MLI",0,0,0,0,0,1,"MLI",3,6
"18-12-18_YC010_probe1","18-12-18_YC010",77,27.72,13.4,0,32.389,0.026,0,0.02,6.103,0.511,0.552,0.596,0.552,0.317,11.484,0.027,1.463,0.054919262,0.13250194,0.114171171,0.139696468,0.2799039,0.3,0.321490079,0.17,-0.014100496,0.0334175,0.029086889,0.027990389,0.2519135,0.139951944,0.28,-8.746349516,5.372722489,-0.611687488,0.224959834,2,1,3,"Potentially MLI",0,0,0,0,0,4,"MLI",3,5
"18-12-18_YC010_probe1","18-12-18_YC010",79,6.13,17.6,0,9.246,0.121,0,0.048,6.58,0.57,0.508,0.739,0.622,0.36,4.091,0.031,1.744,0.05,0.053116788,0.05,0.05,0.7863814,0.1,0.1,0.1,0.008100923,-0.04648163,0,0.078638142,0.707743281,0.393190712,0.786,-16.65929161,8.363501072,-1.006027547,0.059280162,1,NA,1,"Purkinke",0,0,0,0,0,1,"MLI",3,2
"19-01-16_YC011_probe1","19-01-16_YC011",36,8.63,13.82,0,11.478,0.088,0,0.049,6.49,0.491,0.409,0.656,0.528,0.283,3.836,0.024,1.9,0.052649274,0.091353037,0.105363964,0.123074607,0.38071227,0.23,0.194889132,0.1,-0.018836977,0.017493732,0.000911999,0.038071227,0.342641044,0.190356135,0.381,-9.220510195,7.231066757,-1.199193163,0.135923554,1,NA,1,"Purkinke",0,0,0,0,0,4,"MLI",3,2
"19-01-16_YC011_probe1","19-01-16_YC011",39,4.49,14.11,0,13.603,0.139,0,0.018,6.69,0.883,0.873,0.937,1.096,0.796,10.333,0.087,1.48,0.110046566,0.138422206,0.166944557,0.182903616,0.26274595,0.36,0.300023258,0.1,-0.013789029,0.024545712,-0.01626963,0.026274595,0.236471352,0.131372973,0.263,-9.710070272,3.679881572,-0.786809453,0.188161945,2,1,3,"Potentially MLI",0,0,0,0,0,4,"MLI",3,2
"19-01-16_YC011_probe1","19-01-16_YC011",49,8.31,13.37,0,9.588,0.105,0,0.059,6.066,0.57,0.514,0.876,0.632,0.386,3.878,0.034,2.06,0.05,0.031064896,0.05,0.05,0.25401354,0.1,0.1,0.07,0.014778552,0.008634329,0,0.025401354,0.228612185,0.127006769,0.254,-10.34264962,8.156995498,-0.706197391,0.204123581,2,1,3,"Potentially MLI",0,0,0,0,0,2,"MLI",3,2
"19-01-16_YC011_probe1","19-01-16_YC011",53,21.11,20.67,0,44.961,0.037,0,0.007,6.783,0.672,0.601,0.825,0.772,0.499,24.936,0.048,1.515,0.041157848,0.106301467,0.105720266,0.12691843,0.21185951,0.26,0.336662028,0.17,-0.012739358,0.011183341,0.012754958,0.021185951,0.190673558,0.105929755,0.212,-15.96545742,7.092670259,-0.517318176,0.26634925,2,1,3,"Potentially MLI",0,0,0,0,0,5,"MLI",3,1
"19-01-16_YC011_probe1","19-01-16_YC011",55,9.64,18.27,0,27.687,0.063,0,0.01,6.139,0.805,0.751,1.156,0.975,0.683,17.848,0.072,2.539,0.05,0.056898595,0.05,0.05,0.71586365,0.1,0.07,0.1,0.03827653,-0.007015333,0,0.071586365,0.644277281,0.357931823,0.716,-14.96930197,9.52524672,-1.111732297,-1.615556883,2,1,3,"Potentially MLI",0,0,0,0,0,3,"MLI",3,4
"19-01-16_YC011_probe1","19-01-16_YC011",67,4.48,13.23,0,8.825,0.176,0,0.036,7.011,0.8,0.779,0.771,0.943,0.659,6.654,0.065,1.197,0.065,0.045663697,0.035358887,0.080796581,0.69757146,0.13,0.07,0.14,0.030745171,0.047889825,-0.014978622,0.069757146,0.627814311,0.348785728,0.698,-17.18666051,8.30624612,-0.338124327,-0.587782207,2,1,3,"Potentially MLI",0,0,0,0,0,1,"MLI",3,2
"19-01-16_YC011_probe1","19-01-16_YC011",78,17.7,14.54,0.01,29.298,0.048,0,0.012,6.7,0.786,0.748,0.838,0.92,0.64,19.22,0.062,1.38,0.074348245,0.14758247,0.116747514,0.147585109,0.30512965,0.33,0.447120782,0.17,-0.06625164,0.08799477,0.021879697,0.030512965,0.274616683,0.152564824,0.305,-6.111124646,4.71614838,-0.514202057,0.315944518,2,1,3,"Potentially MLI",0,0,0,0,0,5,"MLI",3,1
"19-01-16_YC011_probe1","19-01-16_YC011",85,19.31,15.24,0.05,46.17,0.032,0,0.007,6.578,0.785,0.751,0.988,0.924,0.639,28.247,0.063,1.787,0.082687304,0.153427015,0.134685459,0.174747493,0.38207716,0.36,0.406170816,0.2,-0.06816026,0.08721472,0.000185102,0.038207716,0.343869442,0.191038579,0.382,-5.682459987,4.642901061,-0.751513418,0.297696099,2,1,3,"Potentially MLI",0,0,0,0,0,5,"MLI",3,3
"19-01-16_YC011_probe1","19-01-16_YC011",87,20.88,18.67,0,40.658,0.032,0,0.009,6.677,0.72,0.666,0.889,0.826,0.549,21.982,0.052,1.663,0.091606552,0.171977861,0.100974203,0.131057897,0.58253783,0.33,0.351057868,0.27,-0.03153075,0.08079971,0.03365317,0.058253783,0.524284047,0.291268915,0.583,-1.456122974,5.822588578,-1.376026121,0.231241701,2,1,3,"Potentially MLI",0,0,0,0,0,3,"MLI",3,1
"19-01-23_YC013_probe1","19-01-23_YC013",21,19.34,17.18,0,25.326,0.044,0,0.019,7.03,0.483,0.431,0.545,0.513,0.258,8.762,0.021,1.217,0.065,0.045486945,0.042129292,0.080812471,0.7838624,0.13,0.1,0.17,-0.001638493,-0.07660092,-0.007133204,0.078386241,0.705476171,0.391931206,0.784,-17.46883772,3.955107236,-1.062339359,0.077058701,1,NA,1,"Purkinke",0,0,0,0,0,1,"MLI",3,1
"19-01-23_YC013_probe1","19-01-23_YC013",336,5.66,33.4,0.01,10.877,0.112,0,0.037,6.303,0.675,0.608,0.975,0.768,0.496,5.812,0.046,2.169,0.065541333,0.092353738,0.131203323,0.186523351,0.29162857,0.3,0.406171419,0.2,-0.111365825,0.12211079,-0.014962563,0.029162857,0.262465712,0.145814285,0.292,-5.800985362,5.161087151,-0.367467349,0.36107439,2,1,3,"Potentially MLI",0,0,0,0,0,1,"MLI",3,2
"19-01-23_YC013_probe1","19-01-23_YC013",44,9.82,22.31,0,23.635,0.056,0,0.016,5.79,0.752,0.689,1.224,0.888,0.606,13.077,0.061,2.802,0.1,0.084345211,0.067834617,0.108571115,0.8913896,0.2,0.14,0.2,0.022376873,-0.07671819,-0.007845374,0.089138961,0.802250648,0.445694804,0.891,-11.54444938,3.105611683,0,0.161744062,2,1,3,"Potentially MLI",0,0,0,0,0,3,"MLI",3,6
"19-01-24_YC012_probe1","19-01-24_YC012",554,18.6,32.85,0,39.53,0.043,0,0.008,6.669,0.722,0.641,0.79,0.86,0.576,25.903,0.06,1.783,0.046686419,0.081956119,0.119652497,0.140455996,0.21452884,0.24,0.118080659,0.1,-0.013791821,0.002814369,-0.02036443,0.021452884,0.193075959,0.107264422,0.215,-7.94056277,6.694556837,-0.957252851,-1.210917699,2,1,3,"Potentially MLI",0,0,0,0,0,3,"MLI",3,1
"19-01-24_YC012_probe1","19-01-24_YC012",563,13.02,25.4,0.01,54.139,0.046,0,0.004,6.218,0.862,0.808,1.151,1.099,0.781,35.802,0.091,2.187,0.085,0.073390108,0.085,0.085,0.6140635,0.17,0.1,0.185,-0.08839704,-0.16708063,-0.014983731,0.06140635,0.552657151,0.307031751,0.614,-11.11148722,7.064816492,-0.640012647,-15.78061177,2,3,5,"Go + MF",0,0,0,0,0,5,"MLI",3,4
"19-01-24_YC013_probe1","19-01-24_YC013",27,11.96,45.11,0,16.224,0.068,0,0.03,6.762,0.539,0.482,0.623,0.583,0.322,6.632,0.027,1.702,0.1096153,0.154959106,0.151701769,0.170210828,0.35314256,0.36,0.417792578,0.2,-0.04255937,0.10487259,-0.023093446,0.035314256,0.317828304,0.17657128,0.353,-5.840611638,4.138346471,-0.604159863,0.343274037,1,NA,1,"Purkinke",0,0,0,0,0,1,"MLI",3,1
"19-01-24_YC013_probe1","19-01-24_YC013",38,8.4,44.18,0.03,13.941,0.084,0,0.031,6.745,0.635,0.568,0.79,0.714,0.446,7.007,0.041,1.612,0.098291224,0.134152776,0.139504408,0.160374949,0.34363148,0.33,0.380065246,0.17,-0.034900907,0.054390777,-0.013993967,0.034363148,0.309268329,0.171815738,0.344,-6.680162996,4.56046361,-0.59718956,0.282380668,2,1,3,"Potentially MLI",0,0,0,0,0,1,"MLI",3,2
"19-01-24_YC013_probe1","19-01-24_YC013",51,14.01,11.95,0.03,17.441,0.078,0,0.021,6.931,0.723,0.676,0.758,0.83,0.552,10.998,0.052,1.333,0.106837241,0.1541657,0.115451416,0.164748304,0.89471453,0.34,0.277723309,0.36,-0.07926948,-0.026652357,-0.003476592,0.089471453,0.805243081,0.447357267,0.895,-3.226362655,6.76661097,-2.729321273,0.161650517,2,1,3,"Potentially MLI",0,0,0,0,0,1,"MLI",3,1
"19-01-24_YC013_probe1","19-01-24_YC013",58,20.9,12.6,0,28.811,0.04,0,0.016,7.069,0.579,0.53,0.583,0.63,0.363,13.219,0.031,1.164,0.103935351,0.180244531,0.103660301,0.124288456,0.6754481,0.33,0.311569091,0.2,-0.043904603,-0.034452908,0.021096638,0.067544812,0.607903308,0.33772406,0.675,-3.791823315,6.030338702,-1.915826375,0.168281068,1,NA,1,"Purkinke",0,0,0,0,0,3,"MLI",3,1
"19-01-24_YC013_probe1","19-01-24_YC013",7,19.1,12.69,0.01,25.234,0.045,0,0.019,7.073,0.529,0.482,0.551,0.568,0.307,10.023,0.026,1.171,0.112258436,0.214189407,0.166872072,0.189411389,0.6172749,0.43,0.332307971,0.23,-0.02287264,0.046083782,0.005308636,0.061727488,0.555547392,0.30863744,0.617,-7.325943917,4.522385831,-1.819271691,0.176305366,1,NA,1,"Purkinke",0,0,0,0,0,1,"MLI",3,1
"19-01-24_YC013_probe1","19-01-24_YC013",71,19.05,10.81,0.01,23.422,0.046,0,0.023,7.05,0.512,0.46,0.516,0.546,0.287,8.651,0.024,1.218,0.086610125,0.118762442,0.13936351,0.191087803,0.4607286,0.34,0.387389103,0.24,-0.008107257,0.12931797,0.020590849,0.046072859,0.414655727,0.230364293,0.461,-5.13588934,5.112669415,-0.565177397,0.250800574,1,NA,1,"Purkinke",0,0,0,0,0,1,"MLI",3,1
"19-08-14_YC015_probe1","19-08-14_YC015",23,28.67,15.98,0,40.606,0.028,0,0.011,6.833,0.471,0.41,0.645,0.5,0.251,12.823,0.021,1.525,0.106775153,0.208098733,0.081842755,0.096439427,0.41525736,0.33,0.421570994,0.14,-0.025574392,0.01325871,0.072110575,0.041525736,0.373731628,0.207628682,0.415,-10.9403466,9.491726175,-1.013615332,0.196426029,1,NA,1,"Purkinke",0,0,0,0,0,3,"MLI",3,1
"19-08-14_YC015_probe1","19-08-14_YC015",27,16.46,11.85,0.02,27.148,0.045,0,0.015,6.754,0.603,0.551,0.76,0.663,0.395,12.622,0.035,1.579,0.070940734,0.112858391,0.085318009,0.098135647,0.5869992,0.23,0.31476682,0.14,-0.029616792,0.022776453,0.012677261,0.058699918,0.52829926,0.293499589,0.587,-7.458631083,8.123868793,-1.517157174,0.20382139,1,NA,1,"Purkinke",0,0,0,0,0,3,"MLI",3,1
"19-08-14_YC015_probe1","19-08-14_YC015",31,11.38,12.59,0,19.457,0.072,0,0.018,6.748,0.698,0.646,0.782,0.8,0.524,12.233,0.05,1.674,0.05,0.042115409,0.15,0.15,0.8148197,0.1,0.16,0.13,0.049900807,-0.064534344,0,0.081481969,0.733337724,0.407409847,0.815,-19.76984719,6.783910243,0,0.090736334,2,1,3,"Potentially MLI",0,0,0,0,0,3,"MLI",3,1
