Sample,Unit,Unit_Peak_Ch,Unit_Spikes,Unit_Wvf_Peaks,Unit_vs_Temp_CS,Unit_vs_Temp_CS_dummy,Unit_RPV,Unit_Fp,Unit_MFR,Unit_MeanAmp,Unit_MinAmp,Unit_Missing_Spikes,Unit_Missing_Spikes_dummy,Chunk,Chunk_Len,Chunk_Spikes,Chunk_Peaks_Wvf,Chunk_vs_Temp_CS,Chunk_vs_Temp_CS_dummy,Chunk_vs_Unit_CS,Chunk_vs_Unit_CS_dummy,Chunk_RPV,Chunk_Fp,Chunk_MFR,Chunk_MA,Chunk_Missing_Spikes,Chunk_Missing_Spikes_dummy
19-01-16_YC011,85,178,21593,2,0.97,1,0,0,21.48,15.28,12.433869438171387,11,1,0,"(0, 60)",1089,2,0.97,1,1.0,1,0,0,21.98,14.66,21,1
19-01-16_YC011,85,178,21593,2,0.97,1,0,0,21.48,15.28,12.433869438171387,11,1,1,"(60, 120)",1492,2,0.96,1,1.0,1,0,0,30.17,14.62,35,1
19-01-16_YC011,85,178,21593,2,0.97,1,0,0,21.48,15.28,12.433869438171387,11,1,2,"(120, 180)",1763,2,0.96,1,1.0,1,0,0,34.73,14.8,29,1
19-01-16_YC011,85,178,21593,2,0.97,1,0,0,21.48,15.28,12.433869438171387,11,1,3,"(180, 240)",1032,2,0.97,1,1.0,1,0,0,19.84,15.08,18,1
19-01-16_YC011,85,178,21593,2,0.97,1,0,0,21.48,15.28,12.433869438171387,11,1,4,"(240, 300)",1153,2,0.97,1,1.0,1,0,0,23.24,15.1,16,1
19-01-16_YC011,85,178,21593,2,0.97,1,0,0,21.48,15.28,12.433869438171387,11,1,5,"(300, 360)",913,2,0.97,1,1.0,1,0,0,17.41,15.13,11,1
19-01-16_YC011,85,178,21593,2,0.97,1,0,0,21.48,15.28,12.433869438171387,11,1,6,"(360, 420)",1245,2,0.97,1,1.0,1,0,0,24.79,15.15,15,1
19-01-16_YC011,85,178,21593,2,0.97,1,0,0,21.48,15.28,12.433869438171387,11,1,7,"(420, 480)",913,2,0.97,1,1.0,1,0,0,17.88,15.29,9,1
19-01-16_YC011,85,178,21593,2,0.97,1,0,0,21.48,15.28,12.433869438171387,11,1,8,"(480, 540)",1135,2,0.97,1,1.0,1,0,0,22.7,15.3,10,1
19-01-16_YC011,85,178,21593,2,0.97,1,0,0,21.48,15.28,12.433869438171387,11,1,9,"(540, 600)",1094,2,0.97,1,1.0,1,0,0,20.8,15.33,10,1
19-01-16_YC011,85,178,21593,2,0.97,1,0,0,21.48,15.28,12.433869438171387,11,1,10,"(600, 660)",1095,2,0.97,1,1.0,1,0,0,21.35,15.31,11,1
19-01-16_YC011,85,178,21593,2,0.97,1,0,0,21.48,15.28,12.433869438171387,11,1,11,"(660, 720)",932,2,0.97,1,1.0,1,0,0,18.6,15.46,14,1
19-01-16_YC011,85,178,21593,2,0.97,1,0,0,21.48,15.28,12.433869438171387,11,1,12,"(720, 780)",869,2,0.97,1,1.0,1,0,0,17.02,15.42,10,1
19-01-16_YC011,85,178,21593,2,0.97,1,0,0,21.48,15.28,12.433869438171387,11,1,13,"(780, 840)",887,2,0.97,1,1.0,1,0,0,17.74,15.47,12,1
19-01-16_YC011,85,178,21593,2,0.97,1,0,0,21.48,15.28,12.433869438171387,11,1,14,"(840, 900)",997,2,0.97,1,1.0,1,0,0,19.49,15.4,14,1
19-01-16_YC011,85,178,21593,2,0.97,1,0,0,21.48,15.28,12.433869438171387,11,1,15,"(900, 960)",825,2,0.98,1,1.0,1,0,0,16.37,15.28,11,1
19-01-16_YC011,85,178,21593,2,0.97,1,0,0,21.48,15.28,12.433869438171387,11,1,16,"(960, 1020)",1452,2,0.96,1,1.0,1,0,0,30.11,15.25,15,1
19-01-16_YC011,85,178,21593,2,0.97,1,0,0,21.48,15.28,12.433869438171387,11,1,17,"(1020, 1080)",766,2,0.97,1,1.0,1,0,0,14.5,15.38,9,1
19-01-16_YC011,85,178,21593,2,0.97,1,0,0,21.48,15.28,12.433869438171387,11,1,18,"(1080, 1140)",1137,2,0.97,1,1.0,1,0,0,22.57,15.23,11,1
19-01-16_YC011,85,178,21593,2,0.97,1,0,0,21.48,15.28,12.433869438171387,11,1,19,"(1140, 1200)",804,2,0.97,1,1.0,1,0,0,15.57,15.1,15,1
