Sample,Unit,Unit_Peak_Ch,Unit_Spikes,Unit_Spikes_dummy,Unit_Wvf_Peaks,Unit_Wvf_Peaks_dummy,Unit_Biggest_Peak,Unit_vs_Temp_CS,Unit_vs_Temp_CS_dummy,Unit_RPV,Unit_Fp,Unit_Fp_dummy,Unit_MFR,Unit_MeanAmp,Unit_MinAmp,Unit_Missing_Spikes,Unit_Missing_Spikes_dummy,Chunk,Chunk_Len,Chunk_Spikes,Chunk_Wvf_Peaks,Chunk_Wvf_Peaks_dummy,Chunk_Biggest_Peak,Chunk_vs_Temp_CS,Chunk_vs_Temp_CS_dummy,Chunk_vs_Unit_CS,Chunk_vs_Unit_CS_dummy,Chunk_RPV,Chunk_Fp,Chunk_MFR,Chunk_MA,Chunk_Missing_Spikes,Chunk_Missing_Spikes_dummy
19-01-16_YC011,25,82,27276,1,2,1,1,0.97,1,0,0,1,22.73,13.47,12.120108366012573,81,0,0,"(0, 60)",1427,2,1,1,0.98,1,1.0,1,0,0,23.82,13.56,76,0
19-01-16_YC011,25,82,27276,1,2,1,1,0.97,1,0,0,1,22.73,13.47,12.120108366012573,81,0,1,"(60, 120)",1406,2,1,1,0.97,1,1.0,1,0,0,23.45,13.53,83,0
19-01-16_YC011,25,82,27276,1,2,1,1,0.97,1,0,0,1,22.73,13.47,12.120108366012573,81,0,2,"(120, 180)",1393,2,1,1,0.97,1,1.0,1,0,0,23.22,13.52,91,0
19-01-16_YC011,25,82,27276,1,2,1,1,0.97,1,0,0,1,22.73,13.47,12.120108366012573,81,0,3,"(180, 240)",1497,2,1,1,0.97,1,1.0,1,0,0,24.97,13.4,84,0
19-01-16_YC011,25,82,27276,1,2,1,1,0.97,1,0,0,1,22.73,13.47,12.120108366012573,81,0,4,"(240, 300)",1391,2,1,1,0.97,1,1.0,1,0,0,23.19,13.45,77,0
19-01-16_YC011,25,82,27276,1,2,1,1,0.97,1,0,0,1,22.73,13.47,12.120108366012573,81,0,5,"(300, 360)",1192,2,1,1,0.97,1,1.0,1,0,0,19.88,13.42,96,0
19-01-16_YC011,25,82,27276,1,2,1,1,0.97,1,0,0,1,22.73,13.47,12.120108366012573,81,0,6,"(360, 420)",1234,2,1,1,0.97,1,1.0,1,0,0,20.58,13.42,92,0
19-01-16_YC011,25,82,27276,1,2,1,1,0.97,1,0,0,1,22.73,13.47,12.120108366012573,81,0,7,"(420, 480)",1356,2,1,1,0.97,1,1.0,1,0,0,22.62,13.5,86,0
19-01-16_YC011,25,82,27276,1,2,1,1,0.97,1,0,0,1,22.73,13.47,12.120108366012573,81,0,8,"(480, 540)",1303,2,1,1,0.97,1,1.0,1,0,0,21.73,13.45,88,0
19-01-16_YC011,25,82,27276,1,2,1,1,0.97,1,0,0,1,22.73,13.47,12.120108366012573,81,0,9,"(540, 600)",1370,2,1,1,0.97,1,1.0,1,0,0,22.85,13.5,78,0
19-01-16_YC011,25,82,27276,1,2,1,1,0.97,1,0,0,1,22.73,13.47,12.120108366012573,81,0,10,"(600, 660)",1360,2,1,1,0.97,1,1.0,1,0,0,22.68,13.52,73,0
19-01-16_YC011,25,82,27276,1,2,1,1,0.97,1,0,0,1,22.73,13.47,12.120108366012573,81,0,11,"(660, 720)",1433,2,1,1,0.97,1,1.0,1,0,0,23.93,13.5,93,0
19-01-16_YC011,25,82,27276,1,2,1,1,0.97,1,0,0,1,22.73,13.47,12.120108366012573,81,0,12,"(720, 780)",1328,2,1,1,0.97,1,1.0,1,0,0,22.16,13.53,74,0
19-01-16_YC011,25,82,27276,1,2,1,1,0.97,1,0,0,1,22.73,13.47,12.120108366012573,81,0,13,"(780, 840)",1370,2,1,1,0.98,1,1.0,1,0,0,22.91,13.43,91,0
19-01-16_YC011,25,82,27276,1,2,1,1,0.97,1,0,0,1,22.73,13.47,12.120108366012573,81,0,14,"(840, 900)",1406,2,1,1,0.98,1,1.0,1,0,0,23.42,13.52,91,0
19-01-16_YC011,25,82,27276,1,2,1,1,0.97,1,0,0,1,22.73,13.47,12.120108366012573,81,0,15,"(900, 960)",1436,2,1,1,0.97,1,1.0,1,0,0,23.93,13.48,93,0
19-01-16_YC011,25,82,27276,1,2,1,1,0.97,1,0,0,1,22.73,13.47,12.120108366012573,81,0,16,"(960, 1020)",1343,2,1,1,0.98,1,1.0,1,0,0,22.4,13.46,89,0
19-01-16_YC011,25,82,27276,1,2,1,1,0.97,1,0,0,1,22.73,13.47,12.120108366012573,81,0,17,"(1020, 1080)",1420,2,1,1,0.97,1,1.0,1,0,0,23.67,13.33,93,0
19-01-16_YC011,25,82,27276,1,2,1,1,0.97,1,0,0,1,22.73,13.47,12.120108366012573,81,0,18,"(1080, 1140)",1262,2,1,1,0.97,1,1.0,1,0,0,21.03,13.46,65,0
19-01-16_YC011,25,82,27276,1,2,1,1,0.97,1,0,0,1,22.73,13.47,12.120108366012573,81,0,19,"(1140, 1200)",1349,2,1,1,0.98,1,1.0,1,0,0,22.53,13.41,95,0
